TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
120473,20171017,5649,275,906,1074,1250,82,761,62402
130228,20180520,6415,294,906,1074,1165,28,266,7448
130227,20090529,6415,329,906,1074,1165,46,396,18216
107413,20170901,4214,295,905,1074,1050,62,183,11346
108334,20120612,4268,239,905,1074,1050,76,23,1748
134954,20161226,7067,331,904,1074,1195,40,910,36400
162063,20150211,12304,243,904,1074,1195,82,418,34276
115133,20090629,4932,253,904,1074,1192,36,988,35568
154959,20120207,11562,230,931,1073,1121,39,856,33384
110602,20110915,4595,373,903,1073,1250,31,305,9455
122774,20151204,5858,359,903,1073,1250,68,824,56032
156292,20140210,11598,322,931,1072,1110,8,441,3528
166334,20180612,12747,358,904,1072,1024,51,370,18870
106988,20130929,4188,218,943,1071,1093,45,113,5085
106987,20150519,4188,312,943,1071,1093,49,693,33957
166686,20170219,12773,275,939,1071,1093,78,83,6474
166687,20091228,12774,244,939,1071,1093,69,280,19320
155184,20130220,11562,351,931,1071,1223,16,204,3264
157379,20140318,11599,364,931,1071,1223,85,889,75565
154470,20120710,11535,284,931,1071,1121,91,5,455
106985,20140125,4189,275,925,1071,1093,9,421,3789
106986,20181026,4191,290,925,1071,1093,3,201,603
106989,20171222,4188,347,925,1071,1093,45,600,27000
107650,20161222,4215,351,925,1071,1093,54,175,9450
107651,20120518,4214,214,925,1071,1093,72,285,20520
108238,20121001,4259,238,925,1071,1093,34,629,21386
165149,20100620,12592,366,919,1071,1250,51,556,28356
165148,20140502,12592,329,919,1071,1250,79,528,41712
145401,20110612,9922,299,904,1071,1168,9,605,5445
146438,20100422,10073,244,904,1071,1168,66,889,58674
135004,20100917,7072,363,904,1071,1172,13,699,9087
135111,20170308,7080,246,904,1071,1186,97,385,37345
140732,20090413,8284,203,904,1071,1232,70,283,19810
141788,20101223,8572,272,904,1071,1101,94,436,40984
146439,20110101,10073,314,904,1071,1232,53,186,9858
140557,20150215,8262,208,904,1071,1101,10,857,8570
141632,20140521,8528,290,904,1071,1232,59,765,45135
142243,20130401,8677,299,904,1071,1232,52,482,25064
145402,20120406,9922,361,904,1071,1232,30,893,26790
146073,20120414,10045,341,904,1071,1058,48,267,12816
147058,20150316,10281,358,904,1071,1232,41,785,32185
147980,20130529,10604,353,904,1071,1232,43,58,2494
166688,20170412,12774,232,903,1071,1250,96,282,27072
123089,20150530,5859,205,903,1071,1250,30,462,13860
130534,20121110,6438,322,977,1070,1084,87,766,66642
164858,20150406,12570,314,967,1070,1114,19,772,14668
133936,20100805,6900,345,967,1070,1248,64,95,6080
149194,20100122,10832,208,967,1070,1248,38,890,33820
103182,20120419,3423,201,951,1070,1248,95,299,28405
102021,20140810,3300,246,947,1070,1248,59,933,55047
106546,20150817,4189,359,943,1070,1017,41,155,6355
156110,20091026,11601,202,940,1070,1121,13,829,10777
156112,20170829,11598,316,940,1070,1121,100,507,50700
166582,20141115,12773,335,939,1070,1093,39,970,37830
108142,20100213,4259,303,939,1070,1223,41,915,37515
106550,20131013,4191,314,939,1070,1223,77,696,53592
107219,20140616,4208,285,939,1070,1223,39,566,22074
166583,20150429,12774,208,939,1070,1093,46,211,9706
166584,20120928,12774,272,939,1070,1093,8,681,5448
145822,20120124,9981,210,939,1070,1084,32,900,28800
135807,20110324,7200,324,938,1070,1084,90,976,87840
114131,20141205,4768,253,937,1070,1248,34,923,31382
100924,20130522,3234,309,937,1070,1050,38,310,11780
164540,20110902,12511,281,932,1070,1084,41,249,10209
110597,20101118,4592,298,931,1070,1084,76,718,54568
113234,20090521,4652,345,931,1070,1121,46,57,2622
126911,20090328,6115,329,931,1070,1123,42,307,12894
154957,20090303,11562,285,931,1070,1084,52,198,10296
156105,20091014,11599,275,931,1070,1084,88,288,25344
156108,20091022,11599,204,931,1070,1121,97,907,87979
162721,20091119,12371,367,931,1070,1084,9,251,2259
110595,20120510,4592,310,931,1070,1248,64,845,54080
110596,20120630,4592,249,931,1070,1093,41,162,6642
110600,20140109,4592,274,931,1070,1121,52,849,44148
112355,20151014,4632,248,931,1070,1121,6,785,4710
114683,20120129,4857,351,931,1070,1084,11,426,4686
154958,20140501,11562,351,931,1070,1168,54,674,36396
163574,20160614,12409,282,931,1070,1121,84,148,12432
163575,20120115,12407,333,931,1070,1168,37,100,3700
163576,20150527,12409,236,931,1070,1168,71,32,2272
125049,20130227,6076,222,931,1070,1084,76,716,54416
125055,20150219,6076,326,931,1070,1121,32,593,18976
127384,20181116,6117,351,931,1070,1084,61,547,33367
125048,20140907,6076,240,931,1070,1084,94,380,35720
127383,20181123,6117,273,931,1070,1084,34,832,28288
153968,20170707,11535,299,931,1070,1084,76,753,57228
153971,20170502,11535,213,931,1070,1121,87,601,52287
153972,20131023,11535,358,931,1070,1168,47,454,21338
156104,20121226,11598,365,931,1070,1093,23,754,17342
156106,20180929,11598,216,931,1070,1084,67,205,13735
156111,20180712,11601,364,931,1070,1121,30,364,10920
110599,20111225,4592,209,931,1070,1121,9,682,6138
112354,20100726,4632,292,931,1070,1121,100,391,39100
113233,20111211,4652,257,931,1070,1121,40,579,23160
156107,20180429,11599,238,931,1070,1121,14,481,6734
163573,20140928,12407,335,931,1070,1121,34,331,11254
125054,20180216,6076,222,931,1070,1121,15,254,3810
127385,20150427,6117,272,931,1070,1121,39,957,37323
110598,20160117,4592,282,931,1070,1121,64,349,22336
125051,20170531,6077,354,931,1070,1121,24,554,13296
125053,20140303,6076,281,931,1070,1121,51,48,2448
153970,20180225,11535,285,931,1070,1121,79,672,53088
154710,20130915,11557,249,931,1070,1121,1,461,461
156113,20181114,11598,309,931,1070,1121,67,784,52528
157896,20091125,11616,206,931,1070,1248,10,381,3810
162719,20090610,12376,273,931,1070,1248,5,873,4365
125047,20170612,6084,320,931,1070,1248,15,102,1530
157897,20120304,11617,255,931,1070,1248,80,941,75280
162720,20150122,12374,243,931,1070,1248,91,541,49231
125046,20111031,6089,354,931,1070,1248,42,992,41664
158174,20110313,11659,202,925,1070,1223,86,44,3784
164539,20090917,12511,203,925,1070,1223,7,372,2604
158175,20160426,11661,358,925,1070,1223,92,627,57684
106547,20090820,4189,266,925,1070,1093,62,529,32798
106548,20120518,4191,255,925,1070,1093,21,75,1575
107414,20131028,4215,343,925,1070,1093,47,566,26602
107415,20121019,4213,309,925,1070,1093,5,391,1955
108140,20171217,4259,208,925,1070,1093,68,21,1428
125052,20120302,6079,287,923,1070,1121,28,745,20860
127382,20180301,6117,359,923,1070,1084,96,620,59520
125050,20110814,6077,347,923,1070,1121,39,217,8463
153969,20171118,11535,370,923,1070,1121,14,449,6286
156109,20120303,11599,351,906,1070,1121,95,71,6745
106549,20110728,4191,309,905,1070,1223,37,111,4107
107218,20100906,4208,210,905,1070,1223,62,681,42222
108141,20150721,4259,345,905,1070,1223,4,340,1360
115828,20170304,5038,345,904,1070,1168,16,388,6208
115892,20110918,5044,270,904,1070,1168,97,37,3589
115989,20090417,5058,345,904,1070,1168,78,725,56550
116857,20150711,5213,324,904,1070,1168,29,169,4901
117078,20140810,5235,284,904,1070,1168,57,650,37050
117205,20170713,5247,337,904,1070,1168,46,701,32246
117450,20110514,5283,277,904,1070,1168,74,973,72002
117505,20120602,5284,277,904,1070,1168,87,727,63249
117519,20180905,5288,240,904,1070,1168,53,854,45262
136083,20140628,7227,278,904,1070,1168,100,414,41400
146293,20110702,10073,290,904,1070,1168,90,851,76590
128588,20090502,6200,312,904,1070,1123,70,937,65590
121079,20110402,5700,335,904,1070,1114,82,10,820
129024,20091214,6300,274,904,1070,1114,90,104,9360
131725,20101203,6688,318,904,1070,1114,13,404,5252
133986,20091123,6909,214,904,1070,1114,32,116,3712
137524,20101024,7475,310,904,1070,1114,54,579,31266
149995,20090407,10894,370,904,1070,1114,62,994,61628
120925,20131111,5694,243,904,1070,1114,47,33,1551
121873,20130527,5739,281,904,1070,1114,85,183,15555
121989,20180913,5745,370,904,1070,1114,27,455,12285
129264,20121115,6316,255,904,1070,1114,15,558,8370
133815,20180806,6885,218,904,1070,1114,95,221,20995
149920,20160905,10889,299,904,1070,1114,23,226,5198
150104,20160827,10899,287,904,1070,1114,56,162,9072
161183,20140923,12172,249,904,1070,1114,87,356,30972
151616,20101120,11154,331,904,1070,1024,75,868,65100
152302,20110211,11279,320,904,1070,1024,32,537,17184
152623,20101206,11335,253,904,1070,1024,29,732,21228
152975,20110223,11390,303,904,1070,1131,4,197,788
150538,20150206,10960,216,904,1070,1024,34,673,22882
151904,20140326,11204,275,904,1070,1024,99,25,2475
151974,20120424,11216,284,904,1070,1024,39,410,15990
152258,20180227,11274,354,904,1070,1024,6,802,4812
152370,20160706,11286,340,904,1070,1024,79,270,21330
152696,20160909,11351,224,904,1070,1024,53,151,8003
152843,20180519,11378,201,904,1070,1024,68,705,47940
152976,20160603,11390,201,904,1070,1146,62,279,17298
115514,20090128,5006,354,904,1070,1050,27,258,6966
116647,20110914,5197,349,904,1070,1223,11,130,1430
117624,20090708,5303,201,904,1070,1050,79,869,68651
118415,20090328,5425,343,904,1070,1223,35,969,33915
130468,20100224,6431,224,904,1070,1223,14,31,434
131115,20110421,6546,266,904,1070,1223,18,783,14094
131431,20100824,6615,228,904,1070,1223,73,56,4088
115719,20150426,5029,333,904,1070,1223,40,154,6160
115988,20180228,5058,358,904,1070,1223,91,196,17836
116408,20140508,5135,204,904,1070,1050,88,273,24024
116519,20180810,5164,234,904,1070,1223,31,480,14880
117204,20120507,5247,228,904,1070,1050,68,638,43384
118751,20121015,5475,356,904,1070,1223,39,125,4875
118860,20140313,5489,335,904,1070,1223,3,377,1131
119317,20140927,5533,208,904,1070,1223,23,611,14053
130672,20130218,6444,364,904,1070,1223,52,220,11440
130773,20151224,6481,238,904,1070,1223,49,553,27097
130898,20150419,6515,328,904,1070,1223,14,971,13594
131212,20120315,6562,238,904,1070,1223,100,481,48100
131469,20120614,6620,309,904,1070,1223,67,415,27805
131520,20101115,6643,366,904,1070,1131,77,790,60830
131586,20120831,6646,228,904,1070,1131,16,781,12496
152974,20160630,11390,257,904,1070,1131,41,702,28782
105051,20120812,3737,283,904,1070,1131,61,921,56181
151072,20121115,11052,294,904,1070,1248,87,731,63597
152971,20121219,11390,318,904,1070,1248,20,195,3900
152972,20101127,11405,347,904,1070,1131,5,988,4940
152973,20150512,11390,322,904,1070,1131,9,203,1827
152977,20101028,11390,356,904,1070,1192,71,210,14910
166586,20090527,12773,278,903,1070,1121,1,770,770
166585,20151216,12773,320,903,1070,1121,94,52,4888
122771,20090310,5860,343,903,1070,1121,16,487,7792
110601,20100103,4595,204,903,1070,1250,3,642,1926
122262,20090514,5822,274,903,1070,1250,93,539,50127
122772,20140928,5858,359,903,1070,1250,25,958,23950
122773,20160109,5859,206,903,1070,1250,59,747,44073
106543,20171130,4188,216,943,1069,1084,64,435,27840
166579,20140719,12773,329,939,1069,1093,55,831,45705
166580,20130317,12774,218,939,1069,1093,75,428,32100
165088,20141130,12586,354,936,1069,1084,22,692,15224
110590,20130520,4592,359,931,1069,1084,100,403,40300
110592,20160113,4595,363,931,1069,1250,26,265,6890
163572,20160516,12407,248,931,1069,1121,95,665,63175
110591,20091120,4592,275,931,1069,1121,4,153,612
153967,20100517,11535,373,931,1069,1121,83,862,71546
120221,20100829,5645,366,926,1069,1121,62,532,32984
164538,20121227,12511,227,925,1069,1223,73,84,6132
106541,20100910,4189,260,925,1069,1093,74,710,52540
106542,20110324,4191,289,925,1069,1093,80,642,51360
107411,20160128,4215,243,925,1069,1093,46,821,37766
107412,20150819,4213,316,925,1069,1093,44,340,14960
145802,20100520,9980,255,925,1069,1084,56,530,29680
165125,20110808,12589,359,919,1069,1012,26,473,12298
106184,20160318,4144,255,904,1069,1168,26,491,12766
103468,20181024,3455,309,904,1069,1186,94,818,76892
158492,20140506,11740,238,904,1069,1168,35,408,14280
114277,20181027,4779,297,904,1069,1186,5,484,2420
152970,20160105,11388,324,904,1069,1250,14,580,8120
110593,20100122,4595,282,903,1069,1250,34,679,23086
166581,20141021,12774,275,903,1069,1250,81,573,46413
136690,20090531,7376,278,972,1068,1034,16,935,14960
136694,20101229,7376,240,972,1068,1109,25,564,14100
165929,20100315,12705,363,972,1068,1250,46,708,32568
136691,20180130,7376,240,972,1068,1025,55,941,51755
136693,20170904,7376,318,972,1068,1101,20,943,18860
165922,20160207,12705,274,972,1068,1034,54,385,20790
165926,20151021,12705,230,972,1068,1094,15,680,10200
165927,20141013,12705,232,972,1068,1101,29,965,27985
136692,20180831,7376,372,972,1068,1078,63,949,59787
136695,20130318,7376,299,972,1068,1187,87,97,8439
165924,20171121,12705,312,972,1068,1040,63,308,19404
165925,20130729,12705,239,972,1068,1094,38,707,26866
164856,20170120,12573,201,967,1068,1250,46,760,34960
158419,20100704,11704,266,960,1068,1250,10,733,7330
120717,20120813,5675,210,960,1068,1250,25,849,21225
135181,20130815,7103,201,960,1068,1250,37,339,12543
158397,20150812,11702,359,960,1068,1250,44,682,30008
165928,20090402,12709,213,954,1068,1250,86,291,25026
165923,20140212,12705,299,954,1068,1040,52,414,21528
107217,20101123,4207,303,943,1068,1084,42,869,36498
106537,20160409,4188,366,943,1068,1084,5,257,1285
107216,20130924,4208,333,943,1068,1084,15,692,10380
107773,20171019,4226,335,943,1068,1084,91,719,65429
107863,20170901,4235,222,943,1068,1084,14,272,3808
107930,20161018,4242,238,943,1068,1084,68,545,37060
108138,20120304,4259,365,943,1068,1084,55,825,45375
108139,20181016,4261,372,943,1068,1084,81,328,26568
110588,20110219,4595,287,931,1068,1250,22,460,10120
112353,20110625,4632,303,931,1068,1121,80,936,74880
156100,20100103,11599,242,931,1068,1121,45,759,34155
163570,20111013,12409,228,931,1068,1084,74,405,29970
163571,20091216,12407,309,931,1068,1168,42,41,1722
114682,20140728,4857,367,931,1068,1084,37,922,34114
154955,20120420,11562,356,931,1068,1084,2,706,1412
154956,20120623,11562,326,931,1068,1121,13,754,9802
156096,20120915,11599,257,931,1068,1223,28,57,1596
156097,20141203,11599,331,931,1068,1084,2,882,1764
163569,20161102,12407,372,931,1068,1223,8,900,7200
112687,20150406,4640,283,931,1068,1121,44,749,32956
113231,20150422,4652,335,931,1068,1084,3,653,1959
153964,20120723,11535,283,931,1068,1084,35,82,2870
153965,20170502,11535,358,931,1068,1121,81,785,63585
156098,20170525,11601,351,931,1068,1084,36,235,8460
156099,20180221,11598,258,931,1068,1084,50,854,42700
156101,20141020,11601,201,931,1068,1121,74,510,37740
156102,20130809,11598,203,931,1068,1121,23,400,9200
110587,20090924,4592,243,931,1068,1121,32,715,22880
110586,20160102,4592,232,931,1068,1121,35,661,23135
107800,20090412,4232,322,925,1068,1250,57,653,37221
106535,20170325,4188,297,925,1068,1093,9,703,6327
145801,20121029,9980,239,925,1068,1084,59,591,34869
154954,20090111,11562,246,923,1068,1093,56,505,28280
125044,20160617,6077,373,919,1068,1250,74,136,10064
125043,20160716,6077,353,906,1068,1250,18,281,5058
107799,20110304,4231,312,905,1068,1093,24,878,21072
106534,20171128,4188,270,905,1068,1093,60,370,22200
106536,20170630,4188,273,905,1068,1084,7,68,476
119547,20150717,5560,244,904,1068,1168,95,621,58995
119596,20181220,5563,326,904,1068,1168,83,469,38927
119670,20160612,5571,242,904,1068,1168,68,679,46172
119726,20151203,5577,331,904,1068,1168,56,642,35952
135578,20160707,7162,340,904,1068,1168,20,881,17620
138647,20120621,7604,329,904,1068,1168,92,888,81696
142173,20160725,8677,312,904,1068,1168,80,979,78320
142416,20150210,8740,310,904,1068,1168,35,531,18585
144426,20180924,9550,209,904,1068,1168,19,290,5510
144987,20100831,9819,356,904,1068,1168,34,834,28356
145356,20130219,9922,312,904,1068,1168,100,538,53800
145683,20101109,9973,312,904,1068,1168,73,196,14308
146287,20150207,10073,312,904,1068,1168,100,162,16200
147795,20151112,10587,322,904,1068,1168,65,276,17940
147928,20101204,10604,213,904,1068,1168,55,136,7480
158328,20101202,11676,204,904,1068,1168,11,180,1980
120774,20111224,5684,301,904,1068,1250,37,103,3811
128586,20090210,6201,266,904,1068,1259,64,964,61696
149768,20090914,10881,210,904,1068,1250,1,12,12
105334,20160210,3818,314,904,1068,1226,73,320,23360
121871,20131112,5740,282,904,1068,1250,95,714,67830
128587,20180319,6200,303,904,1068,1259,39,76,2964
129263,20170719,6318,203,904,1068,1250,3,811,2433
131724,20180615,6690,359,904,1068,1250,70,779,54530
137657,20130404,7484,314,904,1068,1250,83,797,66151
137753,20140905,7491,246,904,1068,1250,58,292,16936
137854,20130509,7496,308,904,1068,1250,31,755,23405
159975,20141115,12016,251,904,1068,1226,38,854,32452
161181,20180608,12173,369,904,1068,1250,67,858,57486
121301,20090616,5712,230,904,1068,1250,26,830,21580
108987,20120719,4349,220,904,1068,1250,45,104,4680
109585,20170118,4514,294,904,1068,1250,84,49,4116
139433,20101113,7822,367,904,1068,1235,94,830,78020
140438,20100927,8237,246,904,1068,1232,14,435,6090
140697,20090126,8284,359,904,1068,1232,74,712,52688
142172,20090306,8677,352,904,1068,1168,45,686,30870
142175,20110405,8677,308,904,1068,1232,54,390,21060
146282,20090426,10073,260,904,1068,1050,65,707,45955
146283,20090625,10073,282,904,1068,1050,13,699,9087
146285,20100713,10073,301,904,1068,1058,14,860,12040
147929,20091230,10604,341,904,1068,1235,75,266,19950
115658,20130410,5022,234,904,1068,1250,49,762,37338
129494,20171004,6347,224,904,1068,1168,4,279,1116
129495,20160223,6347,201,904,1068,1250,3,975,2925
135993,20181111,7213,354,904,1068,1250,77,843,64911
139304,20150303,7762,281,904,1068,1232,51,841,42891
140696,20141227,8284,272,904,1068,1235,80,143,11440
142174,20180107,8677,365,904,1068,1235,8,963,7704
143230,20180217,9069,210,904,1068,1235,13,536,6968
143231,20180318,9069,324,904,1068,1232,93,188,17484
144302,20180212,9484,246,904,1068,1168,50,342,17100
144986,20120916,9819,278,904,1068,1168,57,224,12768
145357,20150315,9922,301,904,1068,1232,6,324,1944
145682,20181102,9973,356,904,1068,1168,46,707,32522
145684,20151016,9973,273,904,1068,1235,11,1000,11000
145685,20161216,9973,236,904,1068,1250,38,228,8664
146284,20160507,10073,260,904,1068,1058,70,959,67130
146286,20141101,10073,282,904,1068,1168,48,419,20112
146288,20140320,10073,294,904,1068,1232,47,348,16356
146289,20180302,10073,345,904,1068,1232,24,177,4248
146290,20120413,10073,373,904,1068,1250,25,740,18500
146291,20130412,10073,218,904,1068,1250,92,8,736
166577,20140928,12774,353,903,1068,1250,12,662,7944
156095,20180614,11598,234,931,1067,1093,68,645,43860
110575,20120225,4592,249,931,1066,1084,15,155,2325
106533,20171208,4188,316,905,1066,1084,14,923,12922
109582,20100317,4513,203,967,1065,1114,92,613,56396
120772,20110110,5682,216,967,1065,1114,37,503,18611
120919,20110417,5694,320,967,1065,1016,72,312,22464
121293,20111228,5709,308,967,1065,1016,19,331,6289
121296,20110404,5709,289,967,1065,1078,81,438,35478
121632,20090720,5726,216,967,1065,1114,76,50,3800
121986,20110923,5745,301,967,1065,1114,49,402,19698
128987,20090312,6296,316,967,1065,1016,6,812,4872
129195,20111014,6310,306,967,1065,1078,85,750,63750
129208,20110407,6312,299,967,1065,1078,76,755,57380
129260,20090319,6316,297,967,1065,1078,75,72,5400
131851,20090108,6700,242,967,1065,1114,3,987,2961
132105,20090818,6717,275,967,1065,1114,24,4,96
132292,20100705,6736,203,967,1065,1114,18,917,16506
132723,20110522,6777,283,967,1065,1078,28,519,14532
136910,20100612,7385,366,967,1065,1078,14,829,11606
136958,20110328,7389,216,967,1065,1078,96,176,16896
137350,20100801,7454,220,967,1065,1114,39,736,28704
137751,20090416,7490,303,967,1065,1016,42,242,10164
138219,20110130,7522,337,967,1065,1016,45,190,8550
148922,20100802,10774,363,967,1065,1114,87,78,6786
164853,20090512,12570,203,967,1065,1114,45,157,7065
108641,20171027,4278,270,967,1065,1078,100,19,1900
108642,20160926,4278,266,967,1065,1114,91,214,19474
109580,20140920,4513,249,967,1065,1078,31,326,10106
120770,20160523,5682,266,967,1065,1016,69,198,13662
120922,20180208,5694,303,967,1065,1114,51,706,36006
121178,20141015,5704,285,967,1065,1016,25,297,7425
121298,20180525,5709,365,967,1065,1114,69,554,38226
121454,20171227,5717,255,967,1065,1114,14,371,5194
129100,20181127,6304,333,967,1065,1114,99,373,36927
132104,20170404,6717,282,967,1065,1078,17,427,7259
132554,20120520,6757,353,967,1065,1114,26,722,18772
132683,20170825,6772,309,967,1065,1078,55,959,52745
133811,20130223,6885,238,967,1065,1078,53,257,13621
133812,20120122,6885,297,967,1065,1114,2,48,96
133935,20131019,6901,306,967,1065,1016,46,437,20102
136750,20120420,7380,270,967,1065,1114,1,102,102
137348,20150220,7454,359,967,1065,1016,25,791,19775
137566,20170202,7478,205,967,1065,1114,16,580,9280
137593,20170227,7480,318,967,1065,1114,57,428,24396
137850,20181224,7494,366,967,1065,1078,58,779,45182
137851,20160914,7494,295,967,1065,1114,52,895,46540
138042,20180801,7505,345,967,1065,1016,28,274,7672
138121,20140206,7515,283,967,1065,1016,21,562,11802
148653,20141008,10757,337,967,1065,1114,48,868,41664
148748,20160907,10763,294,967,1065,1016,43,649,27907
148834,20151128,10769,230,967,1065,1078,18,150,2700
148993,20181126,10778,353,967,1065,1078,90,528,47520
148994,20130225,10778,272,967,1065,1114,11,195,2145
149191,20120506,10831,309,967,1065,1078,49,322,15778
149765,20180804,10878,272,967,1065,1114,17,583,9911
150100,20170820,10899,337,967,1065,1078,50,427,21350
158991,20131024,11891,309,967,1065,1078,36,948,34128
161179,20180708,12172,372,967,1065,1016,96,840,80640
164849,20170526,12570,281,967,1065,1016,41,704,28864
164852,20170707,12570,204,967,1065,1078,46,84,3864
164855,20141126,12576,361,967,1065,1252,45,465,20925
120921,20101014,5694,268,967,1065,1114,54,460,24840
121297,20110611,5709,303,967,1065,1114,93,495,46035
121453,20100223,5717,294,967,1065,1114,31,589,18259
132103,20091018,6717,322,967,1065,1078,49,79,3871
133810,20090328,6885,201,967,1065,1078,61,582,35502
109579,20170515,4513,298,967,1065,1078,1,869,869
109581,20170831,4513,294,967,1065,1114,59,550,32450
121295,20150705,5709,308,967,1065,1078,22,307,6754
121560,20181003,5723,298,967,1065,1114,38,792,30096
129207,20180426,6312,314,967,1065,1078,88,444,39072
129259,20150103,6316,329,967,1065,1078,26,22,572
131850,20180603,6700,270,967,1065,1114,48,990,47520
148833,20120702,10769,222,967,1065,1078,17,880,14960
164851,20160602,12570,283,967,1065,1078,85,409,34765
129786,20120323,6374,372,950,1065,1265,45,61,2745
102016,20090819,3301,257,949,1065,1127,47,718,33746
105558,20090118,3891,210,949,1065,1127,93,697,64821
129787,20180216,6374,262,949,1065,1265,89,496,44144
102018,20141117,3300,309,944,1065,1178,13,314,4082
112351,20090312,4632,266,940,1065,1230,92,67,6164
156089,20100826,11599,202,940,1065,1230,93,620,57660
162716,20101010,12378,272,940,1065,1208,67,705,47235
110576,20180830,4592,284,940,1065,1230,98,502,49196
153963,20160106,11535,292,940,1065,1230,94,353,33182
156092,20140703,11603,331,940,1065,1114,32,381,12192
157894,20120110,11619,240,940,1065,1208,56,919,51464
159439,20170608,11980,268,940,1065,1155,49,113,5537
159686,20170616,11986,227,940,1065,1155,12,886,10632
125033,20091122,6085,203,940,1065,1208,49,902,44198
156090,20100112,11601,279,940,1065,1230,5,732,3660
125032,20170217,6085,373,940,1065,1208,48,988,47424
125038,20141019,6085,243,940,1065,1218,14,359,5026
153962,20120417,11535,201,940,1065,1230,11,926,10186
156091,20130212,11598,292,940,1065,1230,78,396,30888
122741,20160817,5858,283,939,1065,1043,91,943,85813
122740,20091225,5858,363,939,1065,1043,92,806,74152
122768,20120823,5858,358,939,1065,1252,8,124,992
100923,20140901,3236,352,937,1065,1250,43,288,12384
100922,20131220,3236,208,936,1065,1250,93,892,82956
143468,20140509,9150,367,936,1065,1250,54,386,20844
127381,20091123,6121,306,932,1065,1016,13,631,8203
127378,20110511,6121,243,932,1065,1016,87,883,76821
127380,20090611,6121,238,932,1065,1016,17,419,7123
127379,20180422,6121,204,932,1065,1016,70,814,56980
127377,20161201,6121,367,932,1065,1016,74,440,32560
110585,20100911,4592,356,931,1065,1264,8,745,5960
112352,20100611,4632,238,931,1065,1230,95,646,61370
125035,20111101,6085,220,931,1065,1208,62,973,60326
126909,20110919,6116,224,931,1065,1123,37,255,9435
162717,20090709,12378,372,931,1065,1208,69,87,6003
110579,20160310,4592,230,931,1065,1230,52,221,11492
110580,20170812,4592,329,931,1065,1110,2,390,780
125028,20150506,6076,299,931,1065,1230,69,100,6900
126908,20121002,6115,262,931,1065,1123,95,792,75240
127376,20130304,6121,306,931,1065,1016,43,163,7009
156093,20161211,11603,292,931,1065,1114,89,900,80100
157895,20120609,11619,270,931,1065,1208,59,464,27376
159685,20130711,11986,227,931,1065,1230,49,963,47187
163568,20181221,12407,262,931,1065,1230,87,480,41760
110578,20180810,4592,278,931,1065,1230,22,395,8690
125027,20150811,6076,240,931,1065,1230,73,172,12556
125034,20090114,6085,209,931,1065,1208,77,566,43582
110577,20090131,4592,310,931,1065,1230,80,231,18480
125026,20120919,6077,318,931,1065,1016,59,391,23069
125037,20140910,6076,303,931,1065,1218,41,240,9840
125039,20160224,6085,364,931,1065,1218,32,434,13888
102020,20140808,3301,277,931,1065,1265,30,846,25380
129788,20150806,6374,341,931,1065,1265,30,938,28140
100920,20090315,3236,244,925,1065,1250,20,588,11760
100921,20130603,3236,358,925,1065,1250,86,23,1978
129492,20100206,6347,249,925,1065,1250,85,640,54400
145494,20090819,9960,365,925,1065,1250,49,869,42581
129493,20161124,6347,279,925,1065,1250,43,596,25628
147832,20130130,10593,373,925,1065,1230,18,783,14094
147833,20161201,10593,340,925,1065,1230,67,977,65459
123651,20120524,5914,369,921,1065,1165,56,983,55048
123657,20160208,5914,296,921,1065,1265,40,998,39920
125042,20121220,6085,333,921,1065,1265,76,550,41800
162207,20150426,12316,294,921,1065,1043,70,826,57820
133471,20150228,6840,326,921,1065,1218,61,349,21289
161868,20130908,12299,282,919,1065,1250,33,974,32142
162062,20120112,12304,333,919,1065,1250,9,771,6939
161865,20141031,12300,343,919,1065,1250,40,537,21480
100203,20171025,3070,353,919,1065,1252,89,5,445
103277,20170510,3439,220,919,1065,1165,32,558,17856
103278,20180621,3439,310,919,1065,1234,23,26,598
103279,20130528,3439,320,919,1065,1264,50,175,8750
110584,20171005,4595,232,919,1065,1250,82,207,16974
114832,20161123,4885,320,919,1065,1218,100,581,58100
114868,20141224,4887,234,919,1065,1218,22,259,5698
114945,20150421,4895,373,919,1065,1178,80,122,9760
115007,20150601,4905,201,919,1065,1218,26,338,8788
120469,20161018,5649,270,919,1065,1043,98,488,47824
122388,20151222,5831,257,919,1065,1218,25,817,20425
123492,20180224,5901,251,919,1065,1042,75,902,67650
123526,20140521,5905,227,919,1065,1234,90,679,61110
123652,20180714,5914,243,919,1065,1165,11,829,9119
123654,20180919,5914,353,919,1065,1218,1,427,427
125040,20130918,6085,220,919,1065,1218,95,516,49020
125041,20120118,6085,275,919,1065,1264,37,350,12950
129785,20161222,6374,238,919,1065,1165,17,202,3434
130226,20120828,6415,218,919,1065,1218,41,486,19926
132823,20150129,6790,326,919,1065,1218,90,14,1260
132993,20170830,6810,326,919,1065,1218,34,712,24208
133473,20130508,6840,314,919,1065,1218,91,831,75621
133474,20140914,6840,295,919,1065,1265,35,148,5180
133750,20141202,6873,258,919,1065,1043,45,46,2070
134738,20121104,7053,208,919,1065,1265,72,393,28296
161864,20180512,12299,366,919,1065,1043,48,234,11232
162060,20171118,12304,296,919,1065,1195,29,804,23316
162061,20170111,12304,372,919,1065,1250,29,586,16994
