TransactionKey,Quantity,UnitPrice,TotalPrice
147998,1.0,941,941.0
147999,1.0,861,861.0
148000,5.0,553,2765.0
148001,1.0,991,991.0
148002,140.0,528,73920.0
148003,5.0,944,4720.0
148004,108.0,733,79164.0
148005,70.0,886,62020.0
148006,22.0,921,20262.0
148007,100.0,541,54100.0
148008,22.0,576,12672.0
148009,20.0,839,16780.0
148010,100.0,718,71800.0
148011,40.0,941,37640.0
148012,3.0,650,1950.0
148013,31.0,751,23281.0
148014,45.0,816,36720.0
148015,80.0,770,61600.0
148016,1.0,566,566.0
148017,90.0,667,60030.0
148018,8.0,719,5752.0
148019,50.0,593,29650.0
148020,2.0,643,1286.0
148021,25.0,537,13425.0
148022,20.0,972,19440.0
148023,15.0,556,8340.0
148024,147.0,735,108045.0
148025,2.0,821,1642.0
148026,120.0,996,119520.0
148027,20.0,867,17340.0
148028,10.0,843,8430.0
148029,60.0,910,54600.0
148030,20.0,869,17380.0
148031,15.0,919,13785.0
148032,220.0,985,216700.0
148033,5.0,545,2725.0
148034,30.0,503,15090.0
148035,80.0,816,65280.0
148036,41.0,599,24559.0
148037,10.0,926,9260.0
148038,30.0,843,25290.0
148039,10.0,994,9940.0
148040,10.0,538,5380.0
148041,10.0,682,6820.0
148042,70.0,660,46200.0
148043,74.0,916,67784.0
148044,120.0,622,74640.0
148045,20.0,599,11980.0
148046,15.0,938,14070.0
148047,70.0,965,67550.0
148048,35.0,752,26320.0
148049,17.0,945,16065.0
148050,10.0,946,9460.0
148051,13.0,972,12636.0
148052,21.0,504,10584.0
148053,75.0,786,58950.0
148054,50.0,632,31600.0
148055,11.0,797,8767.0
148056,15.0,634,9510.0
148057,120.0,787,94440.0
148058,3.0,995,2985.0
148059,1.0,994,994.0
148060,16.0,994,15904.0
148061,2.0,544,1088.0
148062,20.0,625,12500.0
148063,55.0,651,35805.0
148064,1.0,742,742.0
148065,1.0,635,635.0
148066,24.0,594,14256.0
148067,10.0,550,5500.0
148068,20.0,567,11340.0
148069,10.0,870,8700.0
148070,26.0,980,25480.0
148071,2.0,723,1446.0
148072,1.0,993,993.0
148073,8.0,906,7248.0
148074,5.0,665,3325.0
148075,1.0,898,898.0
148076,6.0,656,3936.0
148077,20.0,596,11920.0
148078,1.0,911,911.0
148079,1.0,644,644.0
148080,3.0,574,1722.0
148081,383.0,721,276143.0
148082,212.0,839,177868.0
148083,15.0,736,11040.0
148084,10.0,850,8500.0
148085,20.0,532,10640.0
148086,3.0,957,2871.0
148087,15.0,529,7935.0
148088,1.0,597,597.0
148089,105.0,595,62475.0
148090,6.0,792,4752.0
148091,5.0,653,3265.0
148092,1.0,723,723.0
148093,195.0,961,187395.0
148094,1.0,862,862.0
148095,23.0,751,17273.0
148096,1000.0,507,507000.0
148097,6.0,546,3276.0
148098,5.0,500,2500.0
148099,5.0,780,3900.0
148100,300.0,712,213600.0
148101,28.0,887,24836.0
148102,5.0,770,3850.0
148103,1600.0,792,1267200.0
148104,4.0,976,3904.0
148105,10.0,549,5490.0
148106,200.0,972,194400.0
148107,6.0,947,5682.0
148108,2.0,663,1326.0
148109,1.0,844,844.0
148110,6.0,503,3018.0
148111,1.0,853,853.0
148112,1.0,703,703.0
148113,15.0,778,11670.0
148114,1.0,547,547.0
148115,2.0,884,1768.0
148116,4.0,997,3988.0
148117,20.0,790,15800.0
148118,4.0,961,3844.0
148119,4.0,900,3600.0
148120,3.0,550,1650.0
148121,8.0,511,4088.0
148122,5.0,940,4700.0
148123,5.0,530,2650.0
148124,1.0,682,682.0
148125,1.0,997,997.0
148126,4.0,780,3120.0
148127,1.0,982,982.0
148128,1.0,749,749.0
148129,4.0,765,3060.0
148130,1.0,885,885.0
148131,15.0,989,14835.0
148132,33.0,995,32835.0
148133,3.0,805,2415.0
148134,3.0,721,2163.0
148135,10.0,786,7860.0
148136,8.0,987,7896.0
148137,14.0,798,11172.0
148138,2.0,805,1610.0
148139,10.0,892,8920.0
148140,18.0,984,17712.0
148141,1.0,585,585.0
148142,114.0,939,107046.0
148143,55.0,937,51535.0
148144,7.0,618,4326.0
148145,4.0,635,2540.0
148146,34.0,722,24548.0
148147,50.0,969,48450.0
148148,51.0,930,47430.0
148149,12.0,669,8028.0
148150,133.0,558,74214.0
148151,20.0,854,17080.0
148152,1844.0,891,1643004.0
148153,15.0,803,12045.0
148154,2.0,991,1982.0
148155,10.0,515,5150.0
148156,24.0,634,15216.0
148157,240.0,900,216000.0
148158,6.0,787,4722.0
148159,6.0,675,4050.0
148160,589.0,700,412300.0
148161,82.0,545,44690.0
148162,48.0,811,38928.0
148163,6.0,739,4434.0
148164,195.0,521,101595.0
148165,902.0,550,496100.0
148166,296.0,886,262256.0
148167,46.0,707,32522.0
148168,26.0,750,19500.0
148169,492.0,721,354732.0
148170,13.0,540,7020.0
148171,407.0,757,308099.0
148172,634.0,893,566162.0
148173,10.0,607,6070.0
148174,18.0,810,14580.0
148175,4.0,509,2036.0
148176,11.0,746,8206.0
148177,5.0,577,2885.0
148178,16.0,964,15424.0
148179,4.0,938,3752.0
148180,3.0,615,1845.0
148181,20.0,543,10860.0
148182,50.0,769,38450.0
148183,52.0,945,49140.0
148184,0.25,953,238.25
148185,1.0,844,844.0
148186,100.1,827,82782.7
148187,18000.0,818,14724000.0
148188,31.0,756,23436.0
148189,10.0,676,6760.0
148190,3456.0,558,1928448.0
148191,2.0,785,1570.0
148192,56.0,825,46200.0
148193,516.0,543,280188.0
148194,125.0,878,109750.0
148195,30600.0,765,23409000.0
148196,20.0,748,14960.0
148197,4.0,678,2712.0
148198,225.0,748,168300.0
148199,2.0,581,1162.0
148200,6.256,820,5129.92
148201,3.0,830,2490.0
148202,4.0,687,2748.0
148203,6.0,947,5682.0
148204,144.0,655,94320.0
148205,78.0,741,57798.0
148206,3.0,878,2634.0
148207,10.0,829,8290.0
148208,5.0,679,3395.0
148209,7.0,794,5558.0
148210,4.0,794,3176.0
148211,5.0,931,4655.0
148212,13.0,900,11700.0
148213,608.8,842,512609.6
148214,788.0,604,475952.0
148215,6.0,625,3750.0
148216,6.0,827,4962.0
148217,164.0,824,135136.0
148218,112.0,945,105840.0
148219,475.0,810,384750.0
148220,100.0,524,52400.0
148221,837.0,690,577530.0
148222,2.0,733,1466.0
148223,1500.0,579,868500.0
148224,75.0,730,54750.0
148225,1.0,516,516.0
148226,7.0,701,4907.0
148227,53.0,858,45474.0
148228,32.0,650,20800.0
148229,1200.0,573,687600.0
148230,8.0,602,4816.0
148231,3.0,914,2742.0
148232,2.0,731,1462.0
148233,840.0,687,577080.0
148234,1377.0,710,977670.0
148235,20000.0,704,14080000.0
148236,1099.0,806,885794.0
148237,20000.0,992,19840000.0
148238,43.848,850,37270.8
148239,0.044,681,29.964
148240,1500.0,834,1251000.0
148241,1502.0,910,1366820.0
148242,30.0,520,15600.0
148243,1230.0,588,723240.0
148244,50.0,549,27450.0
148245,1.0,938,938.0
148246,1.0,682,682.0
148247,150.0,732,109800.0
148248,20000.0,860,17200000.0
148249,50.0,729,36450.0
148250,2.0,640,1280.0
148251,1.0,821,821.0
148252,1.0,664,664.0
148253,1.0,511,511.0
148254,23.0,703,16169.0
148255,5.0,656,3280.0
148256,2.0,503,1006.0
148257,766.0,838,641908.0
148258,20.0,922,18440.0
148259,50.0,690,34500.0
148260,500.0,665,332500.0
148261,6.0,813,4878.0
148262,5.0,738,3690.0
148263,8.0,899,7192.0
148264,50.0,605,30250.0
148265,8.0,731,5848.0
148266,423972.0,944,400229568.0
148267,3200.0,707,2262400.0
148268,800.0,736,588800.0
148269,1100.0,792,871200.0
148270,246.0,734,180564.0
148271,2800.0,788,2206400.0
148272,50.0,793,39650.0
148273,17.0,571,9707.0
148274,1.0,793,793.0
148275,11.0,694,7634.0
148276,45.0,741,33345.0
148277,6.0,721,4326.0
148278,12.0,801,9612.0
148279,31.0,678,21018.0
148280,1.0,599,599.0
148281,1.0,818,818.0
148282,10.0,750,7500.0
148283,35.0,936,32760.0
148284,20.0,630,12600.0
148285,3.0,982,2946.0
148286,157.0,854,134078.0
148287,2.0,677,1354.0
148288,10.0,710,7100.0
148289,10.0,603,6030.0
148290,26.0,607,15782.0
148291,30.0,928,27840.0
148292,4.0,623,2492.0
148293,38.0,885,33630.0
148294,65.0,959,62335.0
148295,5.0,817,4085.0
148296,58.0,737,42746.0
148297,1.0,722,722.0
148298,1.0,711,711.0
148299,20.0,610,12200.0
148300,14.0,689,9646.0
148301,18.0,860,15480.0
148302,10.0,610,6100.0
148303,20.0,831,16620.0
148304,40.0,598,23920.0
148305,1.0,861,861.0
148306,36.0,985,35460.0
148307,2.0,911,1822.0
148308,12.0,894,10728.0
148309,90.0,571,51390.0
148310,90.0,766,68940.0
148311,5.0,507,2535.0
148312,5.0,555,2775.0
148313,308.0,977,300916.0
148314,50.0,859,42950.0
148315,85.0,864,73440.0
148316,5.0,699,3495.0
148317,90.0,874,78660.0
148318,12.0,753,9036.0
148319,242.0,664,160688.0
148320,390.0,632,246480.0
148321,5.0,890,4450.0
148322,669.0,768,513792.0
148323,100.0,562,56200.0
148324,12.0,559,6708.0
148325,2.0,695,1390.0
148326,75.0,707,53025.0
148327,75.0,948,71100.0
148328,20.0,821,16420.0
148329,696.0,853,593688.0
148330,444.0,764,339216.0
148331,5.0,791,3955.0
148332,38.0,989,37582.0
148333,30.0,736,22080.0
148334,353.0,515,181795.0
148335,33.0,800,26400.0
148336,60.0,797,47820.0
148337,6.0,651,3906.0
148338,3.0,553,1659.0
148339,115.0,538,61870.0
148340,130.0,787,102310.0
148341,1.0,859,859.0
148342,2.0,603,1206.0
148343,386.0,731,282166.0
148344,14.0,601,8414.0
148345,10.0,541,5410.0
148346,10.0,946,9460.0
148347,146.0,601,87746.0
148348,60.0,703,42180.0
148349,40.0,754,30160.0
148350,2.0,692,1384.0
148351,10.0,791,7910.0
148352,76.0,707,53732.0
148353,4.0,503,2012.0
148354,40.0,560,22400.0
148355,2.0,708,1416.0
148356,2.0,528,1056.0
148357,2.0,880,1760.0
148358,46.0,712,32752.0
148359,230.0,784,180320.0
148360,1.0,923,923.0
148361,92.0,873,80316.0
148362,2.0,677,1354.0
148363,41.0,801,32841.0
148364,104.0,509,52936.0
148365,2.0,987,1974.0
148366,38.0,663,25194.0
148367,30.0,979,29370.0
148368,45.0,884,39780.0
148369,5.0,690,3450.0
148370,10.0,554,5540.0
148371,2.0,597,1194.0
148372,4.0,600,2400.0
148373,52.0,641,33332.0
148374,276.0,580,160080.0
148375,4.0,649,2596.0
148376,78.0,732,57096.0
148377,2.0,797,1594.0
148378,52.0,881,45812.0
148379,200.0,897,179400.0
148380,100.0,588,58800.0
148381,80.0,647,51760.0
148382,5.0,914,4570.0
148383,100.0,725,72500.0
148384,2403.0,974,2340522.0
148385,20.0,789,15780.0
148386,2.0,733,1466.0
148387,2.0,785,1570.0
148388,308.0,898,276584.0
148389,50.0,947,47350.0
148390,3.0,650,1950.0
148391,488.0,922,449936.0
148392,16.0,901,14416.0
148393,78.0,641,49998.0
148394,11.0,688,7568.0
148395,19.0,903,17157.0
148396,200.0,854,170800.0
148397,18.0,661,11898.0
148398,22.0,927,20394.0
148399,206.0,791,162946.0
148400,16.0,819,13104.0
148401,390.0,507,197730.0
148402,600.0,902,541200.0
148403,300.0,683,204900.0
148404,135.0,726,98010.0
148405,671.0,554,371734.0
148406,168.0,582,97776.0
148407,105.0,582,61110.0
148408,1.0,587,587.0
148409,6.0,996,5976.0
148410,4.0,623,2492.0
148411,2000.0,735,1470000.0
148412,1258.0,541,680578.0
148413,3000.0,842,2526000.0
148414,640.0,940,601600.0
148415,12.0,663,7956.0
148416,5.0,960,4800.0
148417,320.0,888,284160.0
148418,200.0,827,165400.0
148419,8.0,516,4128.0
148420,50.0,966,48300.0
148421,50.0,620,31000.0
148422,13.0,975,12675.0
148423,3.0,796,2388.0
148424,100.0,938,93800.0
148425,6.0,941,5646.0
148426,52.0,656,34112.0
148427,2.0,988,1976.0
148428,360.0,829,298440.0
148429,30.0,716,21480.0
148430,54.0,646,34884.0
148431,10.0,555,5550.0
148432,104.0,966,100464.0
148433,200.0,600,120000.0
148434,4.0,820,3280.0
148435,38.0,515,19570.0
148436,10.0,673,6730.0
148437,90.0,718,64620.0
148438,14.0,902,12628.0
148439,20.0,725,14500.0
148440,2.0,794,1588.0
148441,72.0,508,36576.0
148442,195.0,968,188760.0
148443,3.0,959,2877.0
148444,98.0,740,72520.0
148445,2.0,822,1644.0
148446,88.0,906,79728.0
148447,20.0,539,10780.0
148448,53.0,861,45633.0
148449,2.0,934,1868.0
148450,1.0,559,559.0
148451,384.0,812,311808.0
148452,200.0,700,140000.0
148453,200.0,888,177600.0
148454,369.0,845,311805.0
148455,500.0,829,414500.0
148456,50.0,648,32400.0
148457,50.0,884,44200.0
148458,25.0,656,16400.0
148459,12.0,613,7356.0
148460,100.0,876,87600.0
148461,20.0,817,16340.0
148462,12.0,690,8280.0
148463,100.0,762,76200.0
148464,275.0,842,231550.0
148465,100.0,933,93300.0
148466,1000.0,712,712000.0
148467,10.0,971,9710.0
148468,200.0,748,149600.0
148469,200.0,574,114800.0
148470,40.0,661,26440.0
148471,400.0,936,374400.0
148472,1.0,929,929.0
148473,5.0,560,2800.0
148474,4.0,813,3252.0
148475,80.0,520,41600.0
148476,4.0,856,3424.0
148477,46.0,955,43930.0
148478,40.0,931,37240.0
148479,1.0,556,556.0
148480,92.0,919,84548.0
148481,23.0,933,21459.0
148482,23.0,513,11799.0
148483,57.0,785,44745.0
148484,57.0,666,37962.0
148485,110.0,706,77660.0
148486,50.0,988,49400.0
148487,50.0,522,26100.0
148488,700.0,853,597100.0
148489,34.0,792,26928.0
148490,240.0,899,215760.0
148491,60.0,833,49980.0
148492,40.0,897,35880.0
148493,28.0,975,27300.0
148494,11.0,889,9779.0
148495,11.0,790,8690.0
148496,6.0,509,3054.0
148497,106.0,514,54484.0
148498,52.0,745,38740.0
148499,30.0,512,15360.0
148500,26.0,760,19760.0
148501,10.0,980,9800.0
148502,10.0,776,7760.0
148503,20.0,778,15560.0
148504,40.0,763,30520.0
148505,70.0,588,41160.0
148506,70.0,988,69160.0
148507,208.0,842,175136.0
148508,6.0,817,4902.0
148509,100.0,616,61600.0
148510,100.0,909,90900.0
148511,56.0,630,35280.0
148512,200.0,548,109600.0
148513,50.0,712,35600.0
148514,296.0,945,279720.0
148515,201.0,881,177081.0
148516,171.0,766,130986.0
148517,440.0,658,289520.0
148518,4.0,789,3156.0
148519,100.0,705,70500.0
148520,100.0,628,62800.0
148521,90.0,831,74790.0
148522,200.0,930,186000.0
148523,8.0,775,6200.0
148524,35.0,718,25130.0
148525,1000.0,889,889000.0
148526,600.0,919,551400.0
148527,454.0,517,234718.0
148528,300.0,912,273600.0
148529,330.0,980,323400.0
148530,22.0,587,12914.0
148531,22.0,988,21736.0
148532,6.0,544,3264.0
148533,268.0,637,170716.0
148534,5.0,818,4090.0
148535,22.0,588,12936.0
148536,2.0,577,1154.0
148537,20.0,912,18240.0
148538,112.0,645,72240.0
148539,20.0,525,10500.0
148540,30.0,945,28350.0
148541,152.0,767,116584.0
148542,20.0,952,19040.0
148543,100.0,618,61800.0
148544,1.0,966,966.0
148545,1.0,529,529.0
148546,16.0,824,13184.0
148547,5.0,918,4590.0
148548,5.0,680,3400.0
148549,6.0,526,3156.0
148550,11.0,888,9768.0
148551,11.0,983,10813.0
148552,80.0,744,59520.0
148553,100.0,548,54800.0
148554,10.0,969,9690.0
148555,3.0,695,2085.0
148556,50.0,504,25200.0
148557,4.0,789,3156.0
148558,150.0,906,135900.0
148559,20.0,831,16620.0
148560,3020.0,910,2748200.0
148561,206.0,512,105472.0
148562,100.0,811,81100.0
148563,195.0,856,166920.0
148564,7660.0,811,6212260.0
148565,36065.0,615,22179975.0
148566,400.0,914,365600.0
148567,100.0,970,97000.0
148568,112.0,710,79520.0
148569,12589.0,517,6508513.0
148570,150.0,933,139950.0
148571,14475.0,873,12636675.0
148572,120.0,613,73560.0
148573,440.0,526,231440.0
148574,6.0,798,4788.0
148575,6.0,568,3408.0
148576,60.0,867,52020.0
148577,1.0,699,699.0
148578,10.0,935,9350.0
148579,10.0,911,9110.0
148580,68.0,666,45288.0
148581,6.0,554,3324.0
148582,20.0,775,15500.0
148583,20.0,847,16940.0
148584,40.0,579,23160.0
148585,4.0,714,2856.0
148586,14.0,539,7546.0
148587,4.0,847,3388.0
148588,16.0,593,9488.0
148589,4.0,898,3592.0
148590,2.0,617,1234.0
148591,2.0,736,1472.0
148592,1.0,945,945.0
148593,12.0,677,8124.0
148594,5.0,952,4760.0
148595,1.0,565,565.0
148596,6.0,633,3798.0
148597,4.0,862,3448.0
148598,15.0,827,12405.0
148599,3.0,646,1938.0
148600,1.0,719,719.0
148601,0.25,884,221.0
148602,0.25,612,153.0
148603,1.0,595,595.0
148604,5.0,774,3870.0
148605,5.0,933,4665.0
148606,20.0,696,13920.0
148607,80.0,850,68000.0
148608,10.0,803,8030.0
148609,5.0,783,3915.0
148610,10.0,554,5540.0
148611,20.0,566,11320.0
148612,10.0,814,8140.0
148613,10.0,611,6110.0
148614,3.0,734,2202.0
148615,10.0,503,5030.0
148616,15.0,805,12075.0
148617,30.0,609,18270.0
148618,20.0,544,10880.0
148619,5.0,821,4105.0
148620,119.0,812,96628.0
148621,4.0,957,3828.0
148622,19.0,917,17423.0
148623,104.0,654,68016.0
148624,10.0,762,7620.0
148625,18.0,844,15192.0
148626,75.0,654,49050.0
148627,159.0,589,93651.0
148628,5.0,661,3305.0
148629,4.0,748,2992.0
148630,7.0,822,5754.0
148631,1019.0,961,979259.0
148632,21.0,731,15351.0
148633,11.0,830,9130.0
148634,75.0,681,51075.0
148635,2.0,859,1718.0
148636,1.0,742,742.0
148637,96.0,726,69696.0
148638,9.0,711,6399.0
148639,6.0,934,5604.0
148640,3.0,676,2028.0
148641,40.0,735,29400.0
148642,420.0,767,322140.0
148643,1021.0,735,750435.0
148644,22.0,748,16456.0
148645,19.0,882,16758.0
148646,10.0,811,8110.0
148647,14.0,555,7770.0
148648,8.0,802,6416.0
148649,292.0,814,237688.0
148650,1410.0,951,1340910.0
148651,44.0,901,39644.0
148652,920.0,906,833520.0
148653,20.0,631,12620.0
148654,523.0,566,296018.0
148655,102.0,540,55080.0
148656,330.0,640,211200.0
148657,3.0,809,2427.0
148658,118.0,576,67968.0
148659,170.0,889,151130.0
148660,4154.0,676,2808104.0
148661,61.0,712,43432.0
148662,150.0,655,98250.0
148663,112.0,531,59472.0
148664,2775.0,539,1495725.0
148665,100.0,985,98500.0
148666,77.0,745,57365.0
148667,2.0,937,1874.0
148668,61.0,610,37210.0
148669,726.0,973,706398.0
148670,11.0,520,5720.0
148671,88.0,828,72864.0
148672,37.0,965,35705.0
148673,25.0,900,22500.0
148674,84.0,824,69216.0
148675,9.0,628,5652.0
148676,44.0,838,36872.0
148677,2364.0,662,1564968.0
148678,33.0,976,32208.0
148679,146.0,571,83366.0
148680,48.0,811,38928.0
148681,180.0,880,158400.0
148682,20.0,773,15460.0
148683,49.0,789,38661.0
148684,2.0,718,1436.0
148685,100.0,539,53900.0
148686,15.0,590,8850.0
148687,1.0,883,883.0
148688,5.0,749,3745.0
148689,26.0,809,21034.0
148690,5.0,622,3110.0
148691,25.0,597,14925.0
148692,4.0,586,2344.0
148693,15.0,877,13155.0
148694,150.0,516,77400.0
148695,1745.0,886,1546070.0
148696,61.0,947,57767.0
148697,13.0,518,6734.0
148698,10.0,929,9290.0
148699,3.0,699,2097.0
148700,2.0,677,1354.0
148701,42.0,964,40488.0
148702,7.0,805,5635.0
148703,20.0,929,18580.0
148704,4.0,803,3212.0
148705,100.0,640,64000.0
148706,5.0,501,2505.0
148707,35.0,698,24430.0
148708,5.0,687,3435.0
148709,3.0,784,2352.0
148710,5.0,925,4625.0
148711,657.0,820,538740.0
148712,11.0,771,8481.0
148713,30.0,588,17640.0
148714,2.0,949,1898.0
148715,80.0,879,70320.0
148716,3.0,550,1650.0
148717,100.0,780,78000.0
148718,4.0,767,3068.0
148719,180.0,711,127980.0
148720,210.0,880,184800.0
148721,271.0,502,136042.0
148722,35.0,659,23065.0
148723,22.0,518,11396.0
148724,370.0,555,205350.0
148725,64.0,856,54784.0
148726,117.0,870,101790.0
148727,1.0,744,744.0
148728,2.0,664,1328.0
148729,425.0,548,232900.0
148730,12.0,913,10956.0
148731,15.0,723,10845.0
148732,35.0,603,21105.0
148733,6.0,525,3150.0
148734,48.0,931,44688.0
148735,2625.0,828,2173500.0
148736,212.0,957,202884.0
148737,3.0,714,2142.0
148738,3.0,969,2907.0
148739,102.0,930,94860.0
148740,18364.0,686,12597704.0
148741,5.0,965,4825.0
148742,2290.0,893,2044970.0
148743,20.0,690,13800.0
148744,10.0,702,7020.0
148745,986.0,598,589628.0
148746,140.0,903,126420.0
148747,7.0,548,3836.0
148748,100.0,890,89000.0
148749,70.0,564,39480.0
148750,43.0,814,35002.0
148751,12.0,566,6792.0
148752,17.0,685,11645.0
148753,10.0,940,9400.0
148754,85.0,722,61370.0
148755,6.0,773,4638.0
148756,13.0,877,11401.0
148757,423.0,575,243225.0
148758,13.0,849,11037.0
148759,3.0,897,2691.0
148760,166.0,652,108232.0
148761,10.0,923,9230.0
148762,13.0,647,8411.0
148763,215.0,983,211345.0
148764,20.0,653,13060.0
148765,100.0,786,78600.0
148766,20.0,783,15660.0
148767,1.0,916,916.0
148768,20.0,767,15340.0
148769,40.0,899,35960.0
148770,87.0,635,55245.0
148771,20.0,682,13640.0
148772,25.0,978,24450.0
148773,89.0,833,74137.0
148774,76.0,867,65892.0
148775,16.0,941,15056.0
148776,120.0,732,87840.0
148777,49.0,982,48118.0
148778,16.0,678,10848.0
148779,15.0,673,10095.0
148780,87.0,544,47328.0
148781,80.0,858,68640.0
148782,4.0,567,2268.0
148783,23.0,695,15985.0
148784,210.0,654,137340.0
148785,49.0,796,39004.0
148786,87.0,762,66294.0
148787,3.0,952,2856.0
148788,35.0,984,34440.0
148789,15.0,802,12030.0
148790,80.0,732,58560.0
148791,15.0,915,13725.0
148792,11.0,948,10428.0
148793,100.0,723,72300.0
148794,8.0,942,7536.0
148795,10.0,521,5210.0
148796,45.0,755,33975.0
148797,88.0,825,72600.0
148798,30.0,574,17220.0
148799,22.0,786,17292.0
148800,5.0,951,4755.0
148801,15.0,576,8640.0
148802,25.0,600,15000.0
148803,9.0,973,8757.0
148804,30.0,625,18750.0
148805,1.0,879,879.0
148806,90.0,904,81360.0
148807,9.0,967,8703.0
148808,125.0,500,62500.0
148809,10.0,593,5930.0
148810,15.0,731,10965.0
148811,25.0,740,18500.0
148812,5.0,530,2650.0
148813,30.0,623,18690.0
148814,17.0,805,13685.0
148815,10.0,694,6940.0
148816,4.0,961,3844.0
148817,561.0,765,429165.0
148818,24.0,853,20472.0
148819,915.0,798,730170.0
148820,30.0,752,22560.0
148821,30.0,884,26520.0
148822,37.0,521,19277.0
148823,2.0,778,1556.0
148824,10.0,978,9780.0
148825,90.0,916,82440.0
148826,10.0,802,8020.0
148827,3.0,660,1980.0
148828,215.0,695,149425.0
148829,215.0,716,153940.0
148830,24.0,822,19728.0
148831,496.0,509,252464.0
148832,12.0,685,8220.0
148833,20.0,676,13520.0
148834,60.0,995,59700.0
148835,30.0,723,21690.0
148836,2.0,898,1796.0
148837,10.0,835,8350.0
148838,320.0,958,306560.0
148839,337.0,734,247358.0
148840,344.0,853,293432.0
148841,150.0,722,108300.0
148842,9.0,587,5283.0
148843,655.0,564,369420.0
148844,4.0,584,2336.0
148845,70.0,795,55650.0
148846,10.0,969,9690.0
148847,50.0,854,42700.0
148848,5.0,803,4015.0
148849,20.0,546,10920.0
148850,65.0,516,33540.0
148851,100.0,981,98100.0
148852,10.0,596,5960.0
148853,33.0,803,26499.0
148854,12.0,960,11520.0
148855,30.0,561,16830.0
148856,15.0,626,9390.0
148857,5.0,764,3820.0
148858,655.0,763,499765.0
148859,2.0,568,1136.0
148860,350.0,715,250250.0
148861,245.0,613,150185.0
148862,5.0,737,3685.0
148863,30.0,777,23310.0
148864,15.0,541,8115.0
148865,1.0,724,724.0
148866,15.0,709,10635.0
148867,2.0,652,1304.0
148868,35.0,711,24885.0
148869,90.0,635,57150.0
148870,6.0,772,4632.0
148871,310.0,688,213280.0
148872,160.0,597,95520.0
148873,819.0,820,671580.0
148874,30.0,816,24480.0
148875,191.0,842,160822.0
148876,10.0,565,5650.0
148877,5.0,918,4590.0
148878,20.0,538,10760.0
148879,10.0,528,5280.0
148880,32.0,973,31136.0
148881,209.0,749,156541.0
148882,297.0,915,271755.0
148883,109.0,777,84693.0
148884,5.0,735,3675.0
148885,60.0,935,56100.0
148886,60.0,689,41340.0
148887,69.0,730,50370.0
148888,60.0,683,40980.0
148889,100.0,508,50800.0
148890,10.0,625,6250.0
148891,40.0,836,33440.0
148892,33.0,526,17358.0
148893,70.0,927,64890.0
148894,4.0,938,3752.0
148895,434.0,568,246512.0
148896,10.0,694,6940.0
148897,20.0,741,14820.0
148898,190.0,639,121410.0
148899,15.0,770,11550.0
148900,34.0,900,30600.0
148901,101.0,653,65953.0
148902,2008.0,528,1060224.0
148903,4.0,678,2712.0
148904,6.0,938,5628.0
148905,20.0,735,14700.0
148906,15.0,640,9600.0
148907,2.0,873,1746.0
148908,1.0,576,576.0
148909,80.0,684,54720.0
148910,32.0,638,20416.0
148911,46.0,737,33902.0
148912,7.0,953,6671.0
148913,1.0,792,792.0
148914,29.0,842,24418.0
148915,32.0,819,26208.0
148916,2.0,507,1014.0
148917,9.0,806,7254.0
148918,14.0,596,8344.0
148919,9.0,967,8703.0
148920,321.0,857,275097.0
148921,104.0,946,98384.0
148922,20.0,693,13860.0
148923,55.0,820,45100.0
148924,37.0,501,18537.0
148925,13.0,964,12532.0
148926,140.0,810,113400.0
148927,195.0,712,138840.0
148928,169.0,959,162071.0
148929,34.0,662,22508.0
148930,552.0,729,402408.0
148931,48.0,839,40272.0
148932,16.0,627,10032.0
148933,8.0,552,4416.0
148934,76.0,603,45828.0
148935,2.0,743,1486.0
148936,16.0,774,12384.0
148937,1.0,976,976.0
148938,52.0,578,30056.0
148939,5.0,602,3010.0
148940,13.0,991,12883.0
148941,41.0,659,27019.0
148942,47.0,935,43945.0
148943,24.0,717,17208.0
148944,45.0,778,35010.0
148945,299.0,873,261027.0
148946,29.0,566,16414.0
148947,9.0,556,5004.0
148948,100.0,822,82200.0
148949,5.0,903,4515.0
148950,182.0,962,175084.0
148951,5.0,608,3040.0
148952,6.0,729,4374.0
148953,20.0,699,13980.0
148954,2.0,929,1858.0
148955,48.0,508,24384.0
148956,2.0,998,1996.0
148957,8.0,985,7880.0
148958,2.0,978,1956.0
148959,85.0,864,73440.0
148960,19.0,989,18791.0
148961,26.0,798,20748.0
148962,1604.0,776,1244704.0
148963,1111.0,711,789921.0
148964,15.0,842,12630.0
148965,5.0,988,4940.0
148966,142.0,642,91164.0
148967,3.0,726,2178.0
148968,5.0,597,2985.0
148969,2.0,823,1646.0
148970,2.0,589,1178.0
148971,10.0,598,5980.0
148972,5.0,739,3695.0
148973,10.0,520,5200.0
148974,27.0,543,14661.0
148975,58.0,825,47850.0
148976,90.0,921,82890.0
148977,6.0,796,4776.0
148978,1.0,966,966.0
148979,208.0,759,157872.0
148980,39.0,506,19734.0
148981,38.0,962,36556.0
148982,10.0,656,6560.0
148983,120.0,894,107280.0
148984,40.0,951,38040.0
148985,459.0,928,425952.0
148986,11.0,572,6292.0
148987,2.0,544,1088.0
148988,57.0,820,46740.0
148989,21.0,900,18900.0
148990,391.0,825,322575.0
148991,355.0,526,186730.0
148992,16.0,547,8752.0
148993,100.0,869,86900.0
148994,10.0,557,5570.0
