TransactionKey,DateKey,SpecieKey,MarketingKey,TermKey,ImporterKey,ExporterKey,Quantity,UnitPrice,TotalPrice
157506,20090418,11599,346,923,1247,1118,10.0,757,7570.0
157507,20160831,11599,292,940,1247,1118,1.0,862,862.0
157508,20181207,11599,292,931,1247,1118,21.0,797,16737.0
157509,20130916,11599,345,931,1247,1118,144.0,807,116208.0
157510,20160413,11601,282,931,1247,1118,3.0,708,2124.0
157511,20120830,11601,331,931,1247,1118,104.0,752,78208.0
157512,20180209,11605,345,931,1247,1118,2.0,963,1926.0
157513,20090624,11598,332,923,1247,1118,3.0,734,2202.0
157514,20140201,11598,282,931,1247,1118,17.0,731,12427.0
157515,20111015,11598,332,931,1247,1118,193.0,973,187789.0
157516,20160107,11598,331,906,1247,1118,3.0,785,2355.0
157517,20120810,11599,345,931,1247,1138,2.0,671,1342.0
157518,20111108,11599,293,931,1247,1155,1.0,669,669.0
157519,20150421,11598,282,931,1247,1155,1.0,859,859.0
157520,20140511,11599,345,931,1250,1024,8.0,867,6936.0
157521,20160826,11599,372,931,1250,1024,6.0,714,4284.0
157522,20180813,11600,372,931,1250,1024,4.0,719,2876.0
157523,20140118,11599,331,931,1250,1034,88.0,675,59400.0
157524,20150710,11599,345,931,1250,1034,14.0,627,8778.0
157525,20151206,11605,345,931,1250,1034,5920.0,590,3492800.0
157526,20090515,11599,346,931,1250,1043,15.0,892,13380.0
157527,20121209,11601,331,931,1250,1043,4.0,616,2464.0
157528,20181231,11598,337,940,1250,1043,1.0,552,552.0
157529,20161117,11598,331,931,1250,1043,7.0,844,5908.0
157530,20180210,11602,337,931,1250,1043,1.0,872,872.0
157531,20150720,11599,345,923,1250,1230,42.0,780,32760.0
157532,20150521,11599,345,917,1250,1230,2.0,537,1074.0
157533,20120415,11599,345,940,1250,1230,482.0,616,296912.0
157534,20170125,11599,331,931,1250,1230,2.0,900,1800.0
157535,20160727,11599,337,931,1250,1230,2.0,717,1434.0
157536,20131223,11599,345,931,1250,1230,635.0,605,384175.0
157537,20111206,11599,346,914,1250,1230,19.0,945,17955.0
157538,20160118,11601,331,923,1250,1230,4.0,995,3980.0
157539,20160927,11601,331,940,1250,1230,979.0,975,954525.0
157540,20110422,11601,346,940,1250,1230,2.0,858,1716.0
157541,20110123,11601,282,931,1250,1230,1.0,826,826.0
157542,20171002,11601,331,931,1250,1230,329.0,642,211218.0
157543,20140408,11601,345,931,1250,1230,57.0,536,30552.0
157544,20110508,11605,346,940,1250,1230,1.0,650,650.0
157545,20171216,11605,345,931,1250,1230,7.0,790,5530.0
157546,20091226,11598,332,923,1250,1230,3.0,969,2907.0
157547,20160807,11598,331,940,1250,1230,739.0,509,376151.0
157548,20180525,11598,345,940,1250,1230,1.0,556,556.0
157549,20090611,11598,282,931,1250,1230,1.0,556,556.0
157550,20090904,11598,332,931,1250,1230,1702.0,658,1119916.0
157551,20140830,11598,345,931,1250,1230,18.0,878,15804.0
157552,20170309,11598,331,906,1250,1230,7.0,889,6223.0
157553,20160718,11602,345,931,1250,1230,8.0,654,5232.0
157554,20130729,11605,345,931,1250,1050,166.0,998,165668.0
157555,20170119,11599,331,931,1250,1053,8.0,583,4664.0
157556,20110706,11599,346,931,1250,1053,239.0,910,217490.0
157557,20141120,11601,331,931,1250,1053,432.0,982,424224.0
157558,20100514,11605,346,940,1250,1053,28.0,608,17024.0
157559,20150523,11605,345,931,1250,1053,114.0,825,94050.0
157560,20140423,11598,331,931,1250,1053,69.0,526,36294.0
157561,20171113,11599,345,923,1250,1090,31.0,602,18662.0
157562,20170817,11599,337,931,1250,1090,1.0,534,534.0
157563,20130403,11599,345,931,1250,1090,288.0,707,203616.0
157564,20140613,11601,331,923,1250,1090,1.0,967,967.0
157565,20110118,11601,332,931,1250,1090,13.0,856,11128.0
157566,20120224,11598,331,923,1250,1090,1.0,718,718.0
157567,20150528,11598,282,931,1250,1090,7.0,988,6916.0
157568,20111023,11598,332,931,1250,1090,472.0,677,319544.0
157569,20120815,11598,341,931,1250,1090,3.0,967,2901.0
157570,20140408,11599,285,923,1250,1223,1.0,742,742.0
157571,20090409,11599,346,940,1250,1223,106.0,686,72716.0
157572,20180110,11599,285,931,1250,1223,1.0,566,566.0
157573,20180421,11599,331,931,1250,1223,71.0,547,38837.0
157574,20110618,11599,338,931,1250,1223,209.0,617,128953.0
157575,20100818,11599,346,931,1250,1223,3312.0,511,1692432.0
157576,20161223,11599,345,906,1250,1223,566.0,862,487892.0
157577,20110310,11599,346,914,1250,1223,28.0,926,25928.0
157578,20170520,11601,331,931,1250,1223,48.0,916,43968.0
157579,20140923,11598,285,931,1250,1223,2.0,760,1520.0
157580,20140503,11598,331,931,1250,1223,699.0,899,628401.0
157581,20170109,11598,337,931,1250,1223,4.0,867,3468.0
157582,20130323,11598,345,931,1250,1223,7.0,544,3808.0
157583,20140708,11598,331,906,1250,1223,110.0,715,78650.0
157584,20120811,11598,282,931,1250,1080,1.0,547,547.0
157585,20090409,11598,293,931,1250,1080,1.0,958,958.0
157586,20110611,11599,293,923,1250,1081,2.0,933,1866.0
157587,20121004,11599,345,923,1250,1081,91.0,779,70889.0
157588,20140520,11599,345,917,1250,1081,1.0,914,914.0
157589,20120628,11599,345,940,1250,1081,15.0,920,13800.0
157590,20160528,11599,331,931,1250,1081,15.0,890,13350.0
157591,20100401,11599,338,931,1250,1081,15.0,729,10935.0
157592,20100910,11599,346,931,1250,1081,4492.12,740,3324168.8
157593,20120711,11599,345,914,1250,1081,3.0,535,1605.0
157594,20180320,11601,331,940,1250,1081,22.0,626,13772.0
157595,20180706,11601,282,931,1250,1081,2.0,667,1334.0
157596,20140214,11601,331,931,1250,1081,2328.56,586,1364536.16
157597,20160418,11601,337,931,1250,1081,12.0,509,6108.0
157598,20090106,11601,346,931,1250,1081,16.0,728,11648.0
157599,20101119,11605,293,931,1250,1081,2.0,544,1088.0
157600,20120529,11605,345,931,1250,1081,25.0,993,24825.0
157601,20150123,11598,282,923,1250,1081,1.0,532,532.0
157602,20180903,11598,331,923,1250,1081,11.0,508,5588.0
157603,20160407,11598,331,940,1250,1081,36.0,820,29520.0
157604,20140203,11598,331,931,1250,1081,6217.73,845,5253981.85
157605,20090123,11598,338,931,1250,1081,3.0,560,1680.0
157606,20180503,11598,345,931,1250,1081,60.0,875,52500.0
157607,20171006,11598,331,914,1250,1081,36.0,895,32220.0
157608,20100926,11602,286,931,1250,1081,2.0,979,1958.0
157609,20120724,11599,345,923,1250,1249,5.0,752,3760.0
157610,20090801,11599,346,940,1250,1249,2.0,609,1218.0
157611,20170123,11599,285,931,1250,1249,13.0,617,8021.0
157612,20150505,11599,292,931,1250,1249,3.0,648,1944.0
157613,20180408,11599,337,931,1250,1249,10.0,850,8500.0
157614,20100420,11599,346,931,1250,1249,190.0,563,106970.0
157615,20180315,11601,282,931,1250,1249,5.0,563,2815.0
157616,20170825,11601,331,931,1250,1249,57.0,647,36879.0
157617,20180719,11605,345,940,1250,1249,4.0,603,2412.0
157618,20150406,11605,282,931,1250,1249,4.0,845,3380.0
157619,20161123,11605,331,931,1250,1249,1.0,696,696.0
157620,20140524,11605,345,931,1250,1249,1.0,606,606.0
157621,20110802,11598,286,940,1250,1249,1.0,728,728.0
157622,20161007,11598,331,940,1250,1249,4.0,980,3920.0
157623,20141109,11598,282,931,1250,1249,25.0,587,14675.0
157624,20130905,11598,285,931,1250,1249,3.0,760,2280.0
157625,20090524,11598,293,931,1250,1249,2.0,758,1516.0
157626,20131019,11598,331,931,1250,1249,512.0,734,375808.0
157627,20160205,11598,337,931,1250,1249,5.0,910,4550.0
157628,20180916,11598,345,931,1250,1249,2.0,854,1708.0
157629,20111015,11602,338,940,1250,1249,3.0,924,2772.0
157630,20110830,11602,302,931,1250,1249,4.0,714,2856.0
157631,20171124,11599,345,931,1250,1093,1.0,935,935.0
157632,20160613,11599,345,940,1250,1107,32.0,798,25536.0
157633,20131108,11599,345,931,1250,1107,244.0,682,166408.0
157634,20170326,11601,331,940,1250,1107,3.0,636,1908.0
157635,20090528,11601,282,931,1250,1107,1.0,645,645.0
157636,20100902,11601,332,931,1250,1107,63.0,953,60039.0
157637,20131014,11605,345,931,1250,1107,1119.0,707,791133.0
157638,20170513,11598,282,931,1250,1107,5.0,501,2505.0
157639,20090713,11598,332,931,1250,1107,43.0,709,30487.0
157640,20121008,11598,331,914,1250,1107,3.0,635,1905.0
157641,20140208,11602,285,931,1250,1111,2.0,640,1280.0
157642,20181204,11603,345,904,1250,1111,362.0,502,181724.0
157643,20130714,11603,345,940,1250,1111,73.0,599,43727.0
157644,20160127,11603,285,931,1250,1111,1.0,779,779.0
157645,20100830,11603,346,931,1250,1111,11698.0,541,6328618.0
157646,20170816,11603,337,906,1250,1111,15.0,741,11115.0
157647,20160918,11603,345,906,1250,1111,400.0,808,323200.0
157648,20170526,11599,345,931,1250,1114,1.0,630,630.0
157649,20150104,11599,345,926,1250,1118,1.0,911,911.0
157650,20151011,11599,292,923,1250,1118,5.0,724,3620.0
157651,20100315,11599,332,923,1250,1118,6.0,975,5850.0
157652,20120525,11599,337,923,1250,1118,5.0,851,4255.0
157653,20100406,11599,346,923,1250,1118,307.5,672,206640.0
157654,20161031,11599,292,940,1250,1118,11.0,581,6391.0
157655,20140528,11599,337,940,1250,1118,27.0,766,20682.0
157656,20180712,11599,345,940,1250,1118,94.0,936,87984.0
157657,20090913,11599,282,931,1250,1118,2.0,664,1328.0
157658,20151221,11599,285,931,1250,1118,4.0,661,2644.0
157659,20100215,11599,293,931,1250,1118,161.0,795,127995.0
157660,20140210,11599,331,931,1250,1118,79.0,745,58855.0
157661,20120701,11599,337,931,1250,1118,17.0,966,16422.0
157662,20110113,11599,346,931,1250,1118,25681.0,651,16718331.0
157663,20120213,11599,337,906,1250,1118,10.0,839,8390.0
157664,20101206,11599,346,906,1250,1118,579.0,956,553524.0
157665,20160916,11599,345,914,1250,1118,0.344,863,296.872
157666,20110920,11599,346,914,1250,1118,470.0,992,466240.0
157667,20170428,11601,282,923,1250,1118,1.0,737,737.0
157668,20160414,11601,331,923,1250,1118,7.0,511,3577.0
157669,20170206,11601,282,940,1250,1118,3.0,871,2613.0
157670,20180810,11601,282,931,1250,1118,61.0,501,30561.0
157671,20140217,11601,331,931,1250,1118,3228.0,863,2785764.0
157672,20170513,11601,345,931,1250,1118,23.0,576,13248.0
157673,20090926,11601,332,906,1250,1118,40.0,945,37800.0
157674,20110918,11601,332,914,1250,1118,80.0,678,54240.0
157675,20090405,11605,293,931,1250,1118,4.0,972,3888.0
157676,20160115,11605,331,931,1250,1118,56.0,796,44576.0
157677,20170224,11605,337,931,1250,1118,2.0,883,1766.0
157678,20110827,11605,346,931,1250,1118,176.0,703,123728.0
157679,20170406,11606,337,931,1250,1118,5.0,773,3865.0
157680,20090729,11608,282,931,1250,1118,1.0,981,981.0
157681,20110313,11609,293,931,1250,1118,2.0,977,1954.0
157682,20180911,11598,282,923,1250,1118,3.0,676,2028.0
157683,20170815,11598,331,923,1250,1118,83.0,584,48472.0
157684,20170917,11598,337,923,1250,1118,4.0,697,2788.0
157685,20101119,11598,346,923,1250,1118,1.0,561,561.0
157686,20130121,11598,331,917,1250,1118,5.0,916,4580.0
157687,20130916,11598,345,917,1250,1118,183.0,887,162321.0
157688,20090528,11598,282,940,1250,1118,5.0,799,3995.0
157689,20090615,11598,332,940,1250,1118,61.0,823,50203.0
157690,20130403,11598,345,940,1250,1118,8.0,511,4088.0
157691,20120911,11598,282,931,1250,1118,137.0,501,68637.0
157692,20120730,11598,285,931,1250,1118,2.0,750,1500.0
157693,20120422,11598,292,931,1250,1118,5.0,609,3045.0
157694,20130101,11598,331,931,1250,1118,33199.0,981,32568219.0
157695,20160807,11598,337,931,1250,1118,29.0,615,17835.0
157696,20150422,11598,341,931,1250,1118,3.0,912,2736.0
157697,20181030,11598,345,931,1250,1118,272.0,560,152320.0
157698,20101031,11598,332,906,1250,1118,211.0,655,138205.0
157699,20161003,11598,331,914,1250,1118,1169.0,506,591514.0
157700,20180828,11598,345,914,1250,1118,6.0,982,5892.0
157701,20150516,11602,285,931,1250,1118,1.0,895,895.0
157702,20121008,11602,337,931,1250,1118,2.0,983,1966.0
157703,20170325,11602,345,931,1250,1118,3.0,702,2106.0
157704,20150807,11602,337,906,1250,1118,14.0,518,7252.0
157705,20161014,11602,337,914,1250,1118,291.0,514,149574.0
157706,20170615,11599,345,931,1250,1121,2.0,795,1590.0
157707,20120302,11598,331,931,1250,1121,21.0,552,11592.0
157708,20140825,11598,331,923,1250,1120,1.0,634,634.0
157709,20180204,11598,331,931,1250,1120,1.0,984,984.0
157710,20120922,11602,337,940,1250,1120,1.0,642,642.0
157711,20121112,11602,285,931,1250,1041,1.0,784,784.0
157712,20170223,11602,337,931,1250,1041,1.0,956,956.0
157713,20151009,11599,345,940,1250,1127,33.0,665,21945.0
157714,20171221,11599,345,931,1250,1127,24.0,983,23592.0
157715,20161101,11605,345,931,1250,1127,7.0,577,4039.0
157716,20180906,11598,331,940,1250,1127,2.0,638,1276.0
157717,20100522,11598,338,940,1250,1128,1.0,946,946.0
157718,20090831,11598,332,931,1250,1128,2.0,930,1860.0
157719,20130310,11598,331,931,1250,1132,39.0,910,35490.0
157720,20100603,11599,346,931,1250,1138,18.0,585,10530.0
157721,20100408,11598,332,931,1250,1138,8.0,560,4480.0
157722,20180426,11598,345,931,1250,1138,8.0,932,7456.0
157723,20130531,11599,292,931,1250,1155,3.0,658,1974.0
157724,20101224,11601,282,931,1250,1155,2.0,825,1650.0
157725,20170822,11598,282,931,1250,1155,3.0,600,1800.0
157726,20170226,11599,345,923,1250,1152,1.0,512,512.0
157727,20120308,11599,345,940,1250,1152,39.0,958,37362.0
157728,20101005,11599,338,931,1250,1152,12.0,666,7992.0
157729,20110327,11599,346,931,1250,1152,29461.0,564,16616004.0
157730,20160825,11599,345,914,1250,1152,2.0,513,1026.0
157731,20170108,11605,345,940,1250,1152,4.0,902,3608.0
157732,20120926,11605,331,931,1250,1152,546.0,704,384384.0
157733,20130626,11605,337,931,1250,1152,34.0,920,31280.0
157734,20140427,11605,341,931,1250,1152,10.0,671,6710.0
157735,20091201,11605,346,931,1250,1152,39842.0,570,22709940.0
157736,20130323,11605,345,906,1250,1152,83.0,534,44322.0
157737,20090309,11611,344,931,1250,1152,156.0,842,131352.0
157738,20110219,11598,332,931,1250,1152,178.0,628,111784.0
157739,20101029,11598,346,931,1250,1152,5.0,663,3315.0
157740,20110110,11602,286,923,1250,1152,1.0,856,856.0
157741,20160221,11602,337,940,1250,1152,25.0,589,14725.0
157742,20100726,11602,286,931,1250,1152,10.0,989,9890.0
157743,20130327,11602,337,914,1250,1152,3.0,538,1614.0
157744,20140904,11599,345,931,1250,1165,73.0,873,63729.0
157745,20101214,11601,332,931,1250,1165,3.0,955,2865.0
157746,20170612,11598,331,931,1250,1165,1.0,945,945.0
157747,20180110,11611,331,940,1250,1185,18.0,536,9648.0
157748,20101030,11611,332,931,1250,1185,8.0,772,6176.0
157749,20170121,11598,331,923,1250,1187,3.0,719,2157.0
157750,20091115,11599,293,931,1250,1188,4.0,706,2824.0
157751,20170205,11599,345,931,1250,1188,7.0,577,4039.0
157752,20161211,11599,345,931,1250,1192,51.0,681,34731.0
157753,20160929,11602,292,906,1250,1206,1.0,863,863.0
157754,20121227,11598,335,931,1250,1229,80.0,524,41920.0
157755,20110504,11599,346,923,1250,1213,2.0,869,1738.0
157756,20150414,11599,345,931,1250,1213,96.0,604,57984.0
157757,20181114,11599,345,906,1250,1213,6549.0,921,6031629.0
157758,20160511,11599,345,914,1250,1213,40.0,506,20240.0
157759,20180911,11601,331,931,1250,1213,10.0,907,9070.0
157760,20140818,11605,345,931,1250,1213,5.0,826,4130.0
157761,20170602,11605,345,906,1250,1213,30.0,531,15930.0
157762,20131124,11598,331,931,1250,1213,5.0,672,3360.0
157763,20100328,11602,251,903,1250,1213,5.0,516,2580.0
157764,20131013,11599,345,931,1250,1216,18.0,504,9072.0
157765,20151213,11599,345,923,1250,1204,11.0,631,6941.0
157766,20170311,11599,345,931,1250,1204,10.0,818,8180.0
157767,20120626,11598,331,931,1250,1204,2.0,563,1126.0
157768,20120206,11599,345,940,1250,1235,10.0,829,8290.0
157769,20180815,11599,337,931,1250,1235,6.0,563,3378.0
157770,20170329,11603,292,940,1250,1235,4.0,766,3064.0
157771,20170726,11603,331,940,1250,1235,2.0,860,1720.0
157772,20141123,11603,285,931,1250,1235,1.0,800,800.0
157773,20101104,11603,332,931,1250,1235,6.0,926,5556.0
157774,20110617,11603,346,931,1250,1235,3.0,617,1851.0
157775,20090819,11603,338,914,1250,1235,44.0,761,33484.0
157776,20120324,11603,316,903,1250,1235,1.0,609,609.0
157777,20150904,11599,345,923,1250,1242,264.0,507,133848.0
157778,20090819,11599,346,931,1250,1242,61.0,913,55693.0
157779,20100729,11599,346,906,1250,1242,2.0,762,1524.0
157780,20131018,11605,345,923,1250,1242,10.0,646,6460.0
157781,20120201,11602,285,931,1250,1242,2.0,707,1414.0
157782,20161111,11602,285,940,1250,1232,1.0,989,989.0
157783,20130825,11599,345,940,1250,1258,94.0,944,88736.0
157784,20130913,11599,345,931,1250,1258,1823.0,594,1082862.0
157785,20170926,11603,285,936,1250,1258,10.0,739,7390.0
157786,20170609,11599,345,940,1250,1219,32.0,959,30688.0
157787,20160408,11599,345,931,1250,1219,32.0,884,28288.0
157788,20170313,11605,345,940,1250,1219,73.0,691,50443.0
157789,20150903,11605,345,931,1250,1219,17.0,558,9486.0
157790,20090924,11598,332,940,1250,1219,8.0,522,4176.0
157791,20150625,11598,331,931,1250,1219,10.0,841,8410.0
157792,20170516,11599,345,931,1253,1118,2.0,974,1948.0
157793,20120705,11598,331,931,1253,1118,1.0,523,523.0
157794,20170808,11599,345,931,1254,1223,16.0,995,15920.0
157795,20110726,11599,293,931,1254,1118,1.0,701,701.0
157796,20171011,11599,345,931,1254,1118,22.0,887,19514.0
157797,20170505,11601,331,931,1254,1118,12.0,845,10140.0
157798,20101221,11598,282,931,1254,1118,1.0,706,706.0
157799,20110925,11598,332,931,1254,1118,4.0,810,3240.0
157800,20141208,11599,345,931,1257,1118,2.0,679,1358.0
157801,20170925,11601,331,931,1257,1118,18.0,979,17622.0
157802,20131229,11598,331,931,1257,1118,5.0,884,4420.0
157803,20160227,11601,331,931,1258,1090,4.0,819,3276.0
157804,20150911,11598,331,931,1258,1223,16.0,694,11104.0
157805,20140511,11599,345,931,1258,1081,3.0,703,2109.0
157806,20140614,11599,345,906,1258,1081,12.0,846,10152.0
157807,20170112,11601,331,931,1258,1081,6.0,730,4380.0
157808,20111014,11598,332,931,1258,1081,33.14,581,19254.34
157809,20110322,11599,346,931,1258,1107,1.0,619,619.0
157810,20171208,11601,331,931,1258,1107,5.0,665,3325.0
157811,20160828,11599,292,931,1258,1118,4.0,941,3764.0
157812,20151019,11599,345,931,1258,1118,244.0,599,146156.0
157813,20151104,11599,345,906,1258,1118,129.0,803,103587.0
157814,20100124,11601,282,931,1258,1118,3.0,913,2739.0
157815,20100320,11601,332,931,1258,1118,29.0,508,14732.0
157816,20170301,11598,282,940,1258,1118,1.0,532,532.0
157817,20090808,11598,282,931,1258,1118,8.0,764,6112.0
157818,20180628,11598,331,931,1258,1118,137.0,586,80282.0
157819,20180707,11599,345,906,1258,1120,137.0,801,109737.0
157820,20120330,11605,345,906,1258,1120,305.0,722,220210.0
157821,20120509,11603,345,906,1258,1143,33661.0,936,31506696.0
157822,20130201,11599,345,931,1258,1213,36.0,827,29772.0
157823,20180529,11599,345,906,1258,1213,21302.0,915,19491330.0
157824,20150209,11601,331,931,1258,1213,83.0,751,62333.0
157825,20140311,11605,345,906,1258,1213,4000.0,525,2100000.0
157826,20090829,11605,346,914,1258,1213,1248.0,841,1049568.0
157827,20140201,11598,331,931,1258,1213,18.0,969,17442.0
157828,20110129,11605,346,906,1258,1250,38.0,898,34124.0
157829,20140101,11603,372,931,1256,1188,948.0,875,829500.0
157830,20180219,11601,331,931,1252,1248,4.0,760,3040.0
157831,20110420,11599,346,931,1252,1081,519.0,993,515367.0
157832,20110530,11601,332,931,1252,1081,319.0,680,216920.0
157833,20101212,11598,332,923,1252,1081,2.0,936,1872.0
157834,20090109,11598,332,931,1252,1081,1657.5,774,1282905.0
157835,20130713,11598,345,931,1252,1081,2.0,704,1408.0
157836,20120505,11602,345,931,1252,1081,1.0,877,877.0
157837,20151212,11598,331,931,1252,1249,1.0,561,561.0
157838,20150910,11599,292,931,1252,1118,4.0,813,3252.0
157839,20131029,11599,345,931,1252,1118,142.0,922,130924.0
157840,20110914,11601,282,931,1252,1118,3.0,914,2742.0
157841,20181205,11601,331,931,1252,1118,5.0,530,2650.0
157842,20100722,11605,346,931,1252,1118,2.0,958,1916.0
157843,20101221,11598,282,923,1252,1118,1.0,768,768.0
157844,20161030,11598,282,931,1252,1118,3.0,865,2595.0
157845,20150729,11598,331,931,1252,1118,99.0,947,93753.0
157846,20100418,11598,346,931,1252,1118,3.0,779,2337.0
157847,20161205,11599,292,923,1252,1155,9.0,990,8910.0
157848,20141024,11599,292,931,1252,1155,500.0,819,409500.0
157849,20180421,11601,282,923,1252,1155,1.0,786,786.0
157850,20130705,11601,282,940,1252,1155,1.0,530,530.0
157851,20150822,11601,282,931,1252,1155,116.0,809,93844.0
157852,20120204,11605,292,931,1252,1155,1.0,746,746.0
157853,20150329,11598,282,923,1252,1155,16.0,783,12528.0
157854,20151025,11598,282,931,1252,1155,735.0,593,435855.0
157855,20170911,11598,292,931,1252,1155,4.0,708,2832.0
157856,20090626,11599,346,931,1252,1241,465.0,844,392460.0
157857,20140622,11601,331,931,1252,1241,71.0,710,50410.0
157858,20101002,11598,332,931,1252,1241,234.0,715,167310.0
157859,20140705,11602,345,931,1252,1241,3127.0,925,2892475.0
157860,20100517,11598,332,931,1252,1242,14.0,637,8918.0
157861,20130215,11599,345,906,1219,1223,64.0,885,56640.0
157862,20120619,11598,331,906,1219,1223,28.0,830,23240.0
157863,20170904,11599,345,931,1219,1081,18.0,502,9036.0
157864,20171122,11601,331,931,1219,1081,60.0,983,58980.0
157865,20121208,11598,331,931,1219,1081,33.0,951,31383.0
157866,20180306,11603,331,904,1219,1249,49.0,841,41209.0
157867,20170409,11603,331,904,1219,1111,40.0,779,31160.0
157868,20180216,11603,345,906,1219,1111,100.0,581,58100.0
157869,20181009,11599,345,931,1219,1118,223.0,835,186205.0
157870,20150615,11599,345,906,1219,1118,6.0,995,5970.0
157871,20090205,11601,282,931,1219,1118,2.0,769,1538.0
157872,20090119,11601,332,931,1219,1118,7.0,626,4382.0
157873,20091225,11601,346,931,1219,1118,1.0,986,986.0
157874,20170517,11605,345,906,1219,1118,10.0,875,8750.0
157875,20121221,11598,282,931,1219,1118,2.0,772,1544.0
157876,20121125,11598,331,931,1219,1118,211.0,847,178717.0
157877,20170215,11598,345,931,1219,1118,1.0,901,901.0
157878,20180923,11599,345,906,1219,1213,164.0,551,90364.0
157879,20100503,11601,282,931,1264,1118,1.0,802,802.0
157880,20151108,11615,345,931,1248,1118,1.0,798,798.0
157881,20180318,11616,230,931,1248,1246,1.0,905,905.0
157882,20090715,11617,231,931,1248,1246,5.0,557,2785.0
157883,20110210,11615,346,931,1016,1118,2.0,664,1328.0
157884,20170715,11617,301,901,1024,1250,1.0,501,501.0
157885,20160313,11615,345,931,1043,1118,4.0,705,2820.0
157886,20180409,11616,333,940,1230,1065,35.0,894,31290.0
157887,20150308,11616,345,940,1230,1065,20.0,788,15760.0
157888,20120119,11615,345,923,1230,1118,1.0,776,776.0
157889,20100914,11615,346,931,1050,1118,159.0,683,108597.0
157890,20090517,11618,346,940,1050,1118,2.0,687,1374.0
157891,20180324,11618,345,931,1050,1118,4.0,627,2508.0
157892,20120908,11619,341,904,1063,1091,32.0,902,28864.0
157893,20100104,11619,325,903,1090,1055,4.0,944,3776.0
157894,20120110,11619,345,940,1065,1207,470.0,969,455430.0
157895,20120609,11619,345,931,1065,1207,555.0,916,508380.0
157896,20091125,11616,231,931,1070,1248,4.0,957,3828.0
157897,20120304,11617,230,931,1070,1248,5.0,631,3155.0
157898,20120806,11619,345,931,1223,1207,38.0,780,29640.0
157899,20160331,11616,230,931,1075,1248,6.0,983,5898.0
157900,20160925,11616,230,906,1075,1248,1.0,779,779.0
157901,20101031,11617,302,909,1081,1120,3.67,718,2635.06
157902,20110930,11617,302,931,1081,1120,3.66,687,2514.42
157903,20150605,11619,345,940,1081,1207,10.0,623,6230.0
157904,20170323,11619,341,904,1249,1091,40.0,936,37440.0
157905,20090403,11617,288,906,1094,1065,1.0,627,627.0
157906,20120328,11615,345,917,1107,1118,4.0,782,3128.0
157907,20161117,11615,345,931,1107,1118,155.0,595,92225.0
157908,20170109,11618,345,940,1107,1118,3.0,665,1995.0
157909,20161226,11618,345,931,1107,1118,1.0,990,990.0
157910,20180420,11620,341,904,1113,1090,2.0,779,1558.0
157911,20090916,11615,346,931,1118,1120,2.0,583,1166.0
157912,20090707,11618,346,923,1118,1120,4.0,897,3588.0
157913,20180105,11618,345,940,1118,1120,2.0,922,1844.0
157914,20100714,11618,346,931,1118,1120,10.0,529,5290.0
157915,20180301,11619,345,931,1118,1207,82.0,706,57892.0
157916,20160702,11616,230,931,1122,1248,4.0,573,2292.0
157917,20161107,11617,230,931,1122,1248,5.0,904,4520.0
157918,20111219,11617,231,906,1122,1248,1.0,760,760.0
157919,20090917,11615,346,931,1120,1043,4.0,930,3720.0
157920,20130808,11617,301,909,1120,1081,3.67,812,2980.04
157921,20160819,11617,301,940,1120,1081,9.0,792,7128.0
157922,20160207,11619,341,904,1120,1091,17.0,547,9299.0
157923,20180523,11615,345,931,1120,1118,4.0,595,2380.0
157924,20130829,11618,345,923,1120,1118,4.0,941,3764.0
157925,20140801,11618,345,940,1120,1118,3.0,676,2028.0
157926,20110205,11618,346,931,1120,1118,15.0,912,13680.0
157927,20170204,11619,341,904,1120,1237,10.0,619,6190.0
157928,20160424,11615,345,931,1127,1249,12.0,588,7056.0
157929,20160614,11615,345,931,1127,1118,1.0,695,695.0
157930,20130527,11618,345,940,1127,1118,1.0,688,688.0
157931,20100918,11619,346,931,1188,1207,923.0,926,854698.0
157932,20110131,11619,372,931,1188,1207,923.0,726,670098.0
157933,20170126,11621,282,931,1206,1118,1.0,549,549.0
157934,20121023,11615,345,931,1213,1118,3.0,904,2712.0
157935,20140302,11618,345,931,1213,1118,1.0,627,627.0
157936,20110405,11617,251,931,1207,1250,1.0,932,932.0
157937,20120709,11616,230,931,1246,1248,6.0,742,4452.0
157938,20160427,11617,230,931,1246,1248,9.0,811,7299.0
157939,20140129,11617,301,901,1250,1024,1.0,987,987.0
157940,20100311,11615,346,923,1250,1230,1.0,702,702.0
157941,20171209,11619,247,919,1250,1042,10.0,950,9500.0
157942,20100117,11622,246,919,1250,1081,1.0,632,632.0
157943,20170705,11617,340,940,1250,1249,2.0,619,1238.0
157944,20121228,11619,285,940,1250,1091,2.0,928,1856.0
157945,20150428,11619,337,940,1250,1091,4.0,694,2776.0
157946,20160130,11619,337,931,1250,1091,16.0,799,12784.0
157947,20150420,11619,337,914,1250,1091,10.0,667,6670.0
157948,20111202,11615,346,940,1250,1118,5.0,711,3555.0
157949,20130401,11615,345,931,1250,1118,5.0,917,4585.0
157950,20120530,11618,345,940,1250,1118,3.0,746,2238.0
157951,20150310,11618,345,931,1250,1118,6.0,861,5166.0
157952,20130517,11619,285,931,1250,1171,13.0,644,8372.0
157953,20101104,11619,293,931,1250,1225,2.0,723,1446.0
157954,20090429,11619,325,901,1250,1246,2.0,660,1320.0
157955,20161006,11619,241,919,1250,1219,1.0,837,837.0
