SpecieID,AppClass,Taxon,Class,Order_Info,Family,Genus,Origin
10894,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,
10895,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,AU
10896,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,ID
10897,II,Goniopora stutchburyi,Anthozoa,Scleractinia,Poritidae,Goniopora,
10898,II,Goniopora tenuidens,Anthozoa,Scleractinia,Poritidae,Goniopora,
10899,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,
10900,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,FJ
10901,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,MD
10902,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,PF
10903,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,ID
10904,II,Porites annae,Anthozoa,Scleractinia,Poritidae,Porites,
10905,II,Porites astreoides,Anthozoa,Scleractinia,Poritidae,Porites,
10906,II,Porites branneri,Anthozoa,Scleractinia,Poritidae,Porites,
10907,II,Porites cylindrica,Anthozoa,Scleractinia,Poritidae,Porites,
10908,II,Porites lobata,Anthozoa,Scleractinia,Poritidae,Porites,
10909,II,Porites lobata,Anthozoa,Scleractinia,Poritidae,Porites,CL
10910,II,Porites lutea,Anthozoa,Scleractinia,Poritidae,Porites,
10911,II,Porites porites,Anthozoa,Scleractinia,Poritidae,Porites,
10912,II,Porites rus,Anthozoa,Scleractinia,Poritidae,Porites,
10913,II,Anacampseros spp.,,Caryophyllales,Portulacaceae,Anacampseros,
10914,II,Anacampseros rufescens,,Caryophyllales,Portulacaceae,Anacampseros,
10915,II,Avonia spp.,,Caryophyllales,Portulacaceae,Avonia,
10916,II,Avonia papyracea,,Caryophyllales,Portulacaceae,Avonia,
10917,II,Avonia quinaria,,Caryophyllales,Portulacaceae,Avonia,
10918,II,Avonia quinaria,,Caryophyllales,Portulacaceae,Avonia,ZA
10919,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,FR
10920,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,TR
10921,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,
10922,II,Cyclamen cilicium,,Primulales,Primulaceae,Cyclamen,TR
10923,II,Cyclamen cilicium,,Primulales,Primulaceae,Cyclamen,
10924,II,Cyclamen colchicum,,Primulales,Primulaceae,Cyclamen,NL
10925,II,Cyclamen coum,,Primulales,Primulaceae,Cyclamen,
10926,II,Cyclamen coum,,Primulales,Primulaceae,Cyclamen,TR
10927,II,Cyclamen europaeum,,Primulales,Primulaceae,Cyclamen,NL
10928,II,Cyclamen hederifolium,,Primulales,Primulaceae,Cyclamen,TR
10929,II,Cyclamen hederifolium,,Primulales,Primulaceae,Cyclamen,NL
10930,II,Cyclamen hederifolium,,Primulales,Primulaceae,Cyclamen,
10931,II,Cyclamen persicum,,Primulales,Primulaceae,Cyclamen,
10932,II,Cyclamen purpurascens,,Primulales,Primulaceae,Cyclamen,
10933,II,Cyclamen purpurascens,,Primulales,Primulaceae,Cyclamen,DE
10934,II,Cyclamen purpurascens,,Primulales,Primulaceae,Cyclamen,FR
10935,II,Agapornis spp.,Aves,Psittaciformes,Psittacidae,Agapornis,XX
10936,II,Agapornis canus,Aves,Psittaciformes,Psittacidae,Agapornis,BE
10937,II,Agapornis canus,Aves,Psittaciformes,Psittacidae,Agapornis,
10938,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,
10939,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,BE
10940,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,NL
10941,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,CZ
10942,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,ZA
10943,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,SI
10944,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,US
10945,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,XX
10946,II,Agapornis hybrid,Aves,Psittaciformes,Psittacidae,Agapornis,
10947,II,Agapornis lilianae,Aves,Psittaciformes,Psittacidae,Agapornis,
10948,II,Agapornis nigrigenis,Aves,Psittaciformes,Psittacidae,Agapornis,
10949,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,
10950,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,NL
10951,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,CZ
10952,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,US
10953,II,Agapornis pullarius,Aves,Psittaciformes,Psittacidae,Agapornis,
10954,II,Agapornis taranta,Aves,Psittaciformes,Psittacidae,Agapornis,
10955,II,Alisterus amboinensis,Aves,Psittaciformes,Psittacidae,Alisterus,
10956,II,Alisterus chloropterus,Aves,Psittaciformes,Psittacidae,Alisterus,
10957,II,Alisterus scapularis,Aves,Psittaciformes,Psittacidae,Alisterus,
10958,II,Alisterus scapularis,Aves,Psittaciformes,Psittacidae,Alisterus,AT
10959,II,Alisterus scapularis,Aves,Psittaciformes,Psittacidae,Alisterus,BE
10960,II,Alisterus scapularis,Aves,Psittaciformes,Psittacidae,Alisterus,CZ
10961,II,Alisterus scapularis,Aves,Psittaciformes,Psittacidae,Alisterus,NL
10962,II,Alisterus scapularis,Aves,Psittaciformes,Psittacidae,Alisterus,SK
10963,II,Alisterus scapularis,Aves,Psittaciformes,Psittacidae,Alisterus,FR
10964,II,Amazona spp.,Aves,Psittaciformes,Psittacidae,Amazona,
10965,II,Amazona spp.,Aves,Psittaciformes,Psittacidae,Amazona,XX
10966,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,DE
10967,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,NL
10968,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,
10969,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,ZA
10970,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,AE
10971,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,CZ
10972,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,XX
10973,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,AR
10974,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,CH
10975,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,GB
10976,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,SK
10977,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,BE
10978,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,PT
10979,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,SE
10980,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,IT
10981,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,US
10982,II,Amazona albifrons,Aves,Psittaciformes,Psittacidae,Amazona,ZA
10983,II,Amazona albifrons,Aves,Psittaciformes,Psittacidae,Amazona,
10984,II,Amazona albifrons,Aves,Psittaciformes,Psittacidae,Amazona,HU
10985,II,Amazona albifrons,Aves,Psittaciformes,Psittacidae,Amazona,IT
10986,II,Amazona albifrons,Aves,Psittaciformes,Psittacidae,Amazona,PT
10987,II,Amazona albifrons,Aves,Psittaciformes,Psittacidae,Amazona,MX
10988,II,Amazona albifrons,Aves,Psittaciformes,Psittacidae,Amazona,US
10989,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,ZA
10990,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,BH
10991,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,
10992,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,GY
10993,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,SR
10994,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,CZ
10995,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,US
10996,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,XX
10997,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,FR
10998,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,
10999,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,ZA
11000,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,XX
11001,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,CH
11002,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,DE
11003,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,IT
11004,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,CZ
11005,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,GB
11006,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,PT
11007,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,HN
11008,II,Amazona barbadensis,Aves,Psittaciformes,Psittacidae,Amazona,
11009,II,Amazona collaria,Aves,Psittaciformes,Psittacidae,Amazona,
11010,II,Amazona dufresniana,Aves,Psittaciformes,Psittacidae,Amazona,SR
11011,II,Amazona dufresniana,Aves,Psittaciformes,Psittacidae,Amazona,
11012,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,
11013,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,ZA
11014,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,GY
11015,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,SR
11016,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,HU
11017,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,FR
11018,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,NL
11019,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,SE
11020,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,DE
11021,II,Amazona festiva,Aves,Psittaciformes,Psittacidae,Amazona,
11022,II,Amazona festiva,Aves,Psittaciformes,Psittacidae,Amazona,GY
11023,II,Amazona festiva,Aves,Psittaciformes,Psittacidae,Amazona,DK
11024,II,Amazona festiva,Aves,Psittaciformes,Psittacidae,Amazona,SE
11025,II,Amazona festiva,Aves,Psittaciformes,Psittacidae,Amazona,IT
11026,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,XX
11027,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,
11028,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,SR
11029,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,CH
11030,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,CZ
11031,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,GY
11032,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,ZA
11033,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,CA
11034,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,DE
11035,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,HU
11036,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,NL
11037,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,PT
11038,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,IT
11039,II,Amazona ventralis,Aves,Psittaciformes,Psittacidae,Amazona,
11040,II,Amazona xantholora,Aves,Psittaciformes,Psittacidae,Amazona,
11041,II,Amazona xanthops,Aves,Psittaciformes,Psittacidae,Amazona,
11042,II,Amazona xanthops,Aves,Psittaciformes,Psittacidae,Amazona,CZ
11043,II,Amazona xanthops,Aves,Psittaciformes,Psittacidae,Amazona,US
11044,II,Aprosmictus erythropterus,Aves,Psittaciformes,Psittacidae,Aprosmictus,
11045,II,Aprosmictus erythropterus,Aves,Psittaciformes,Psittacidae,Aprosmictus,BE
11046,II,Aprosmictus erythropterus,Aves,Psittaciformes,Psittacidae,Aprosmictus,CZ
11047,II,Aprosmictus erythropterus,Aves,Psittaciformes,Psittacidae,Aprosmictus,NL
11048,II,Aprosmictus erythropterus,Aves,Psittaciformes,Psittacidae,Aprosmictus,SK
11049,II,Aprosmictus erythropterus,Aves,Psittaciformes,Psittacidae,Aprosmictus,PT
11050,II,Ara spp.,Aves,Psittaciformes,Psittacidae,Ara,
11051,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,NL
11052,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,ZA
11053,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,
11054,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,JO
11055,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,PL
11056,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,DE
11057,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,IT
11058,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,SR
11059,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,PH
11060,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,CA
11061,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,GY
11062,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,ES
11063,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,SK
11064,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,XX
11065,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,DK
11066,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,PT
11067,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,AT
11068,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,RU
11069,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,UA
11070,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,BZ
11071,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,US
11072,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,ZA
11073,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,
11074,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,DE
11075,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,IT
11076,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,SR
11077,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,GY
11078,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,SK
11079,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,NL
11080,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,XX
11081,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,PT
11082,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,RU
11083,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,JO
11084,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,DK
11085,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,UA
11086,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,US
11087,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,CH
11088,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,
11089,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,NL
11090,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,PH
11091,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,DE
11092,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,IT
11093,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,DK
11094,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,PL
11095,II,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,US
11096,II,Ara severus,Aves,Psittaciformes,Psittacidae,Ara,SR
11097,II,Ara severus,Aves,Psittaciformes,Psittacidae,Ara,
11098,II,Ara severus,Aves,Psittaciformes,Psittacidae,Ara,ZA
11099,II,Ara severus,Aves,Psittaciformes,Psittacidae,Ara,DE
11100,II,Ara severus,Aves,Psittaciformes,Psittacidae,Ara,PT
11101,II,Aratinga acuticaudata,Aves,Psittaciformes,Psittacidae,Aratinga,CA
11102,II,Aratinga acuticaudata,Aves,Psittaciformes,Psittacidae,Aratinga,PT
11103,II,Aratinga acuticaudata,Aves,Psittaciformes,Psittacidae,Aratinga,
11104,II,Aratinga aurea,Aves,Psittaciformes,Psittacidae,Aratinga,
11105,II,Aratinga aurea,Aves,Psittaciformes,Psittacidae,Aratinga,IT
11106,II,Aratinga auricapillus,Aves,Psittaciformes,Psittacidae,Aratinga,
11107,II,Aratinga cactorum,Aves,Psittaciformes,Psittacidae,Aratinga,
11108,II,Aratinga canicularis,Aves,Psittaciformes,Psittacidae,Aratinga,
11109,II,Aratinga chloroptera,Aves,Psittaciformes,Psittacidae,Aratinga,XX
11110,II,Aratinga chloroptera,Aves,Psittaciformes,Psittacidae,Aratinga,
11111,II,Aratinga erythrogenys,Aves,Psittaciformes,Psittacidae,Aratinga,US
11112,II,Aratinga erythrogenys,Aves,Psittaciformes,Psittacidae,Aratinga,CA
11113,II,Aratinga erythrogenys,Aves,Psittaciformes,Psittacidae,Aratinga,
11114,II,Aratinga holochlora,Aves,Psittaciformes,Psittacidae,Aratinga,
11115,II,Aratinga jandaya,Aves,Psittaciformes,Psittacidae,Aratinga,
11116,II,Aratinga jandaya,Aves,Psittaciformes,Psittacidae,Aratinga,CZ
11117,II,Aratinga jandaya,Aves,Psittaciformes,Psittacidae,Aratinga,US
11118,II,Aratinga leucophthalma,Aves,Psittaciformes,Psittacidae,Aratinga,SR
11119,II,Aratinga leucophthalma,Aves,Psittaciformes,Psittacidae,Aratinga,
11120,II,Aratinga mitrata,Aves,Psittaciformes,Psittacidae,Aratinga,
11121,II,Aratinga pertinax,Aves,Psittaciformes,Psittacidae,Aratinga,
11122,II,Aratinga pertinax,Aves,Psittaciformes,Psittacidae,Aratinga,DE
11123,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,ZA
11124,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,
11125,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,CA
11126,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,PH
11127,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,DE
11128,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,TW
11129,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,CZ
11130,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,JO
11131,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,XX
11132,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,US
11133,II,Aratinga wagleri,Aves,Psittaciformes,Psittacidae,Aratinga,
11134,II,Aratinga weddellii,Aves,Psittaciformes,Psittacidae,Aratinga,
11135,II,Aratinga weddellii,Aves,Psittaciformes,Psittacidae,Aratinga,US
11136,II,Barnardius zonarius,Aves,Psittaciformes,Psittacidae,Barnardius,
11137,II,Barnardius zonarius,Aves,Psittaciformes,Psittacidae,Barnardius,BE
11138,II,Barnardius zonarius,Aves,Psittaciformes,Psittacidae,Barnardius,CZ
11139,II,Barnardius zonarius,Aves,Psittaciformes,Psittacidae,Barnardius,NL
11140,II,Barnardius zonarius,Aves,Psittaciformes,Psittacidae,Barnardius,SK
11141,II,Barnardius zonarius,Aves,Psittaciformes,Psittacidae,Barnardius,XX
11142,II,Bolborhynchus lineola,Aves,Psittaciformes,Psittacidae,Bolborhynchus,
11143,II,Bolborhynchus lineola,Aves,Psittaciformes,Psittacidae,Bolborhynchus,NL
11144,II,Brotogeris cyanoptera,Aves,Psittaciformes,Psittacidae,Brotogeris,DE
11145,II,Brotogeris cyanoptera,Aves,Psittaciformes,Psittacidae,Brotogeris,
11146,II,Brotogeris pyrrhoptera,Aves,Psittaciformes,Psittacidae,Brotogeris,
11147,II,Brotogeris tirica,Aves,Psittaciformes,Psittacidae,Brotogeris,
11148,II,Coracopsis nigra,Aves,Psittaciformes,Psittacidae,Coracopsis,
11149,II,Coracopsis nigra,Aves,Psittaciformes,Psittacidae,Coracopsis,NL
11150,II,Cyanoliseus patagonus,Aves,Psittaciformes,Psittacidae,Cyanoliseus,
11151,II,Cyanoliseus patagonus,Aves,Psittaciformes,Psittacidae,Cyanoliseus,CZ
11152,II,Cyanoramphus auriceps,Aves,Psittaciformes,Psittacidae,Cyanoramphus,SK
11153,II,Cyanoramphus auriceps,Aves,Psittaciformes,Psittacidae,Cyanoramphus,
11154,II,Cyanoramphus auriceps,Aves,Psittaciformes,Psittacidae,Cyanoramphus,CZ
11155,II,Cyanoramphus auriceps,Aves,Psittaciformes,Psittacidae,Cyanoramphus,SI
11156,II,Cyanoramphus auriceps,Aves,Psittaciformes,Psittacidae,Cyanoramphus,DE
11157,II,Cyanoramphus malherbi,Aves,Psittaciformes,Psittacidae,Cyanoramphus,
11158,II,Cyanoramphus unicolor,Aves,Psittaciformes,Psittacidae,Cyanoramphus,
11159,II,Deroptyus accipitrinus,Aves,Psittaciformes,Psittacidae,Deroptyus,
11160,II,Deroptyus accipitrinus,Aves,Psittaciformes,Psittacidae,Deroptyus,SR
11161,II,Deroptyus accipitrinus,Aves,Psittaciformes,Psittacidae,Deroptyus,ZA
11162,II,Deroptyus accipitrinus,Aves,Psittaciformes,Psittacidae,Deroptyus,GY
11163,II,Deroptyus accipitrinus,Aves,Psittaciformes,Psittacidae,Deroptyus,US
11164,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,DE
11165,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,ZA
11166,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,
11167,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,GY
11168,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,SR
11169,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,PT
11170,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,NL
11171,II,Diopsittaca nobilis,Aves,Psittaciformes,Psittacidae,Diopsittaca,US
11172,II,Eclectus spp.,Aves,Psittaciformes,Psittacidae,Eclectus,
11173,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,
11174,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,FR
11175,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,ZA
11176,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,DE
11177,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,PH
11178,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,SB
11179,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,PT
11180,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,JO
11181,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,IT
11182,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,BS
11183,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,US
11184,II,Enicognathus leptorhynchus,Aves,Psittaciformes,Psittacidae,Enicognathus,
11185,II,Forpus coelestis,Aves,Psittaciformes,Psittacidae,Forpus,
11186,II,Forpus coelestis,Aves,Psittaciformes,Psittacidae,Forpus,NL
11187,II,Forpus coelestis,Aves,Psittaciformes,Psittacidae,Forpus,US
11188,II,Forpus modestus,Aves,Psittaciformes,Psittacidae,Forpus,
11189,II,Forpus passerinus,Aves,Psittaciformes,Psittacidae,Forpus,
11190,II,Forpus passerinus,Aves,Psittaciformes,Psittacidae,Forpus,US
11191,II,Forpus xanthops,Aves,Psittaciformes,Psittacidae,Forpus,DE
11192,II,Forpus xanthops,Aves,Psittaciformes,Psittacidae,Forpus,
11193,II,Forpus xanthopterygius,Aves,Psittaciformes,Psittacidae,Forpus,
11194,II,Lathamus discolor,Aves,Psittaciformes,Psittacidae,Lathamus,NL
11195,II,Lathamus discolor,Aves,Psittaciformes,Psittacidae,Lathamus,
11196,II,Lathamus discolor,Aves,Psittaciformes,Psittacidae,Lathamus,CZ
11197,II,Loriculus galgulus,Aves,Psittaciformes,Psittacidae,Loriculus,
11198,II,Loriculus galgulus,Aves,Psittaciformes,Psittacidae,Loriculus,NL
11199,II,Loriculus philippensis,Aves,Psittaciformes,Psittacidae,Loriculus,
11200,II,Loriculus pusillus,Aves,Psittaciformes,Psittacidae,Loriculus,
11201,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,TW
11202,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,
11203,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,CA
11204,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,CZ
11205,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,SK
11206,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,PT
11207,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,UY
11208,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,US
11209,II,Myiopsitta monachus,Aves,Psittaciformes,Psittacidae,Myiopsitta,XX
11210,II,Nandayus nenday,Aves,Psittaciformes,Psittacidae,Nandayus,
11211,II,Nandayus nenday,Aves,Psittaciformes,Psittacidae,Nandayus,US
11212,II,Neophema chrysostoma,Aves,Psittaciformes,Psittacidae,Neophema,
11213,II,Neophema elegans,Aves,Psittaciformes,Psittacidae,Neophema,
11214,II,Neophema petrophila,Aves,Psittaciformes,Psittacidae,Neophema,
11215,II,Neophema pulchella,Aves,Psittaciformes,Psittacidae,Neophema,
11216,II,Neophema pulchella,Aves,Psittaciformes,Psittacidae,Neophema,CZ
11217,II,Neophema pulchella,Aves,Psittaciformes,Psittacidae,Neophema,DE
11218,II,Neophema pulchella,Aves,Psittaciformes,Psittacidae,Neophema,NL
11219,II,Neophema splendida,Aves,Psittaciformes,Psittacidae,Neophema,
11220,II,Neopsephotus bourkii,Aves,Psittaciformes,Psittacidae,Neopsephotus,
11221,II,Neopsephotus bourkii,Aves,Psittaciformes,Psittacidae,Neopsephotus,BE
11222,II,Nestor notabilis,Aves,Psittaciformes,Psittacidae,Nestor,
11223,II,Nestor notabilis,Aves,Psittaciformes,Psittacidae,Nestor,DE
11224,II,Nestor notabilis,Aves,Psittaciformes,Psittacidae,Nestor,ES
11225,II,Nestor notabilis,Aves,Psittaciformes,Psittacidae,Nestor,SK
11226,II,Northiella haematogaster,Aves,Psittaciformes,Psittacidae,Northiella,
11227,II,Northiella haematogaster,Aves,Psittaciformes,Psittacidae,Northiella,BE
11228,II,Orthopsittaca manilata,Aves,Psittaciformes,Psittacidae,Orthopsittaca,SR
