DateKey,Date,DateYear,DateDay,DateMonth
20150517,05/17/2015,2015,5,17
20150518,05/18/2015,2015,5,18
20150519,05/19/2015,2015,5,19
20150520,05/20/2015,2015,5,20
20150521,05/21/2015,2015,5,21
20150522,05/22/2015,2015,5,22
20150523,05/23/2015,2015,5,23
20150524,05/24/2015,2015,5,24
20150525,05/25/2015,2015,5,25
20150526,05/26/2015,2015,5,26
20150527,05/27/2015,2015,5,27
20150528,05/28/2015,2015,5,28
20150529,05/29/2015,2015,5,29
20150530,05/30/2015,2015,5,30
20150531,05/31/2015,2015,5,31
20150601,06/01/2015,2015,6,1
20150602,06/02/2015,2015,6,2
20150603,06/03/2015,2015,6,3
20150604,06/04/2015,2015,6,4
20150605,06/05/2015,2015,6,5
20150606,06/06/2015,2015,6,6
20150607,06/07/2015,2015,6,7
20150608,06/08/2015,2015,6,8
20150609,06/09/2015,2015,6,9
20150610,06/10/2015,2015,6,10
20150611,06/11/2015,2015,6,11
20150612,06/12/2015,2015,6,12
20150613,06/13/2015,2015,6,13
20150614,06/14/2015,2015,6,14
20150615,06/15/2015,2015,6,15
20150616,06/16/2015,2015,6,16
20150617,06/17/2015,2015,6,17
20150618,06/18/2015,2015,6,18
20150619,06/19/2015,2015,6,19
20150620,06/20/2015,2015,6,20
20150621,06/21/2015,2015,6,21
20150622,06/22/2015,2015,6,22
20150623,06/23/2015,2015,6,23
20150624,06/24/2015,2015,6,24
20150625,06/25/2015,2015,6,25
20150626,06/26/2015,2015,6,26
20150627,06/27/2015,2015,6,27
20150628,06/28/2015,2015,6,28
20150629,06/29/2015,2015,6,29
20150630,06/30/2015,2015,6,30
20150701,07/01/2015,2015,7,1
20150702,07/02/2015,2015,7,2
20150703,07/03/2015,2015,7,3
20150704,07/04/2015,2015,7,4
20150705,07/05/2015,2015,7,5
20150706,07/06/2015,2015,7,6
20150707,07/07/2015,2015,7,7
20150708,07/08/2015,2015,7,8
20150709,07/09/2015,2015,7,9
20150710,07/10/2015,2015,7,10
20150711,07/11/2015,2015,7,11
20150712,07/12/2015,2015,7,12
20150713,07/13/2015,2015,7,13
20150714,07/14/2015,2015,7,14
20150715,07/15/2015,2015,7,15
20150716,07/16/2015,2015,7,16
20150717,07/17/2015,2015,7,17
20150718,07/18/2015,2015,7,18
20150719,07/19/2015,2015,7,19
20150720,07/20/2015,2015,7,20
20150721,07/21/2015,2015,7,21
20150722,07/22/2015,2015,7,22
20150723,07/23/2015,2015,7,23
20150724,07/24/2015,2015,7,24
20150725,07/25/2015,2015,7,25
20150726,07/26/2015,2015,7,26
20150727,07/27/2015,2015,7,27
20150728,07/28/2015,2015,7,28
20150729,07/29/2015,2015,7,29
20150730,07/30/2015,2015,7,30
20150731,07/31/2015,2015,7,31
20150801,08/01/2015,2015,8,1
20150802,08/02/2015,2015,8,2
20150803,08/03/2015,2015,8,3
20150804,08/04/2015,2015,8,4
20150805,08/05/2015,2015,8,5
20150806,08/06/2015,2015,8,6
20150807,08/07/2015,2015,8,7
20150808,08/08/2015,2015,8,8
20150809,08/09/2015,2015,8,9
20150810,08/10/2015,2015,8,10
20150811,08/11/2015,2015,8,11
20150812,08/12/2015,2015,8,12
20150813,08/13/2015,2015,8,13
20150814,08/14/2015,2015,8,14
20150815,08/15/2015,2015,8,15
20150816,08/16/2015,2015,8,16
20150817,08/17/2015,2015,8,17
20150818,08/18/2015,2015,8,18
20150819,08/19/2015,2015,8,19
20150820,08/20/2015,2015,8,20
20150821,08/21/2015,2015,8,21
20150822,08/22/2015,2015,8,22
20150823,08/23/2015,2015,8,23
20150824,08/24/2015,2015,8,24
20150825,08/25/2015,2015,8,25
20150826,08/26/2015,2015,8,26
20150827,08/27/2015,2015,8,27
20150828,08/28/2015,2015,8,28
20150829,08/29/2015,2015,8,29
20150830,08/30/2015,2015,8,30
20150831,08/31/2015,2015,8,31
20150901,09/01/2015,2015,9,1
20150902,09/02/2015,2015,9,2
20150903,09/03/2015,2015,9,3
20150904,09/04/2015,2015,9,4
20150905,09/05/2015,2015,9,5
20150906,09/06/2015,2015,9,6
20150907,09/07/2015,2015,9,7
20150908,09/08/2015,2015,9,8
20150909,09/09/2015,2015,9,9
20150910,09/10/2015,2015,9,10
20150911,09/11/2015,2015,9,11
20150912,09/12/2015,2015,9,12
20150913,09/13/2015,2015,9,13
20150914,09/14/2015,2015,9,14
20150915,09/15/2015,2015,9,15
20150916,09/16/2015,2015,9,16
20150917,09/17/2015,2015,9,17
20150918,09/18/2015,2015,9,18
20150919,09/19/2015,2015,9,19
20150920,09/20/2015,2015,9,20
20150921,09/21/2015,2015,9,21
20150922,09/22/2015,2015,9,22
20150923,09/23/2015,2015,9,23
20150924,09/24/2015,2015,9,24
20150925,09/25/2015,2015,9,25
20150926,09/26/2015,2015,9,26
20150927,09/27/2015,2015,9,27
20150928,09/28/2015,2015,9,28
20150929,09/29/2015,2015,9,29
20150930,09/30/2015,2015,9,30
20151001,10/01/2015,2015,10,1
20151002,10/02/2015,2015,10,2
20151003,10/03/2015,2015,10,3
20151004,10/04/2015,2015,10,4
20151005,10/05/2015,2015,10,5
20151006,10/06/2015,2015,10,6
20151007,10/07/2015,2015,10,7
20151008,10/08/2015,2015,10,8
20151009,10/09/2015,2015,10,9
20151010,10/10/2015,2015,10,10
20151011,10/11/2015,2015,10,11
20151012,10/12/2015,2015,10,12
20151013,10/13/2015,2015,10,13
20151014,10/14/2015,2015,10,14
20151015,10/15/2015,2015,10,15
20151016,10/16/2015,2015,10,16
20151017,10/17/2015,2015,10,17
20151018,10/18/2015,2015,10,18
20151019,10/19/2015,2015,10,19
20151020,10/20/2015,2015,10,20
20151021,10/21/2015,2015,10,21
20151022,10/22/2015,2015,10,22
20151023,10/23/2015,2015,10,23
20151024,10/24/2015,2015,10,24
20151025,10/25/2015,2015,10,25
20151026,10/26/2015,2015,10,26
20151027,10/27/2015,2015,10,27
20151028,10/28/2015,2015,10,28
20151029,10/29/2015,2015,10,29
20151030,10/30/2015,2015,10,30
20151031,10/31/2015,2015,10,31
20151101,11/01/2015,2015,11,1
20151102,11/02/2015,2015,11,2
20151103,11/03/2015,2015,11,3
20151104,11/04/2015,2015,11,4
20151105,11/05/2015,2015,11,5
20151106,11/06/2015,2015,11,6
20151107,11/07/2015,2015,11,7
20151108,11/08/2015,2015,11,8
20151109,11/09/2015,2015,11,9
20151110,11/10/2015,2015,11,10
20151111,11/11/2015,2015,11,11
20151112,11/12/2015,2015,11,12
20151113,11/13/2015,2015,11,13
20151114,11/14/2015,2015,11,14
20151115,11/15/2015,2015,11,15
20151116,11/16/2015,2015,11,16
20151117,11/17/2015,2015,11,17
20151118,11/18/2015,2015,11,18
20151119,11/19/2015,2015,11,19
20151120,11/20/2015,2015,11,20
20151121,11/21/2015,2015,11,21
20151122,11/22/2015,2015,11,22
20151123,11/23/2015,2015,11,23
20151124,11/24/2015,2015,11,24
20151125,11/25/2015,2015,11,25
20151126,11/26/2015,2015,11,26
20151127,11/27/2015,2015,11,27
20151128,11/28/2015,2015,11,28
20151129,11/29/2015,2015,11,29
20151130,11/30/2015,2015,11,30
20151201,12/01/2015,2015,12,1
20151202,12/02/2015,2015,12,2
20151203,12/03/2015,2015,12,3
20151204,12/04/2015,2015,12,4
20151205,12/05/2015,2015,12,5
20151206,12/06/2015,2015,12,6
20151207,12/07/2015,2015,12,7
20151208,12/08/2015,2015,12,8
20151209,12/09/2015,2015,12,9
20151210,12/10/2015,2015,12,10
20151211,12/11/2015,2015,12,11
20151212,12/12/2015,2015,12,12
20151213,12/13/2015,2015,12,13
20151214,12/14/2015,2015,12,14
20151215,12/15/2015,2015,12,15
20151216,12/16/2015,2015,12,16
20151217,12/17/2015,2015,12,17
20151218,12/18/2015,2015,12,18
20151219,12/19/2015,2015,12,19
20151220,12/20/2015,2015,12,20
20151221,12/21/2015,2015,12,21
20151222,12/22/2015,2015,12,22
20151223,12/23/2015,2015,12,23
20151224,12/24/2015,2015,12,24
20151225,12/25/2015,2015,12,25
20151226,12/26/2015,2015,12,26
20151227,12/27/2015,2015,12,27
20151228,12/28/2015,2015,12,28
20151229,12/29/2015,2015,12,29
20151230,12/30/2015,2015,12,30
20151231,12/31/2015,2015,12,31
20160101,01/01/2016,2016,1,1
20160102,01/02/2016,2016,1,2
20160103,01/03/2016,2016,1,3
20160104,01/04/2016,2016,1,4
20160105,01/05/2016,2016,1,5
20160106,01/06/2016,2016,1,6
20160107,01/07/2016,2016,1,7
20160108,01/08/2016,2016,1,8
20160109,01/09/2016,2016,1,9
20160110,01/10/2016,2016,1,10
20160111,01/11/2016,2016,1,11
20160112,01/12/2016,2016,1,12
20160113,01/13/2016,2016,1,13
20160114,01/14/2016,2016,1,14
20160115,01/15/2016,2016,1,15
20160116,01/16/2016,2016,1,16
20160117,01/17/2016,2016,1,17
20160118,01/18/2016,2016,1,18
20160119,01/19/2016,2016,1,19
20160120,01/20/2016,2016,1,20
20160121,01/21/2016,2016,1,21
20160122,01/22/2016,2016,1,22
20160123,01/23/2016,2016,1,23
20160124,01/24/2016,2016,1,24
20160125,01/25/2016,2016,1,25
20160126,01/26/2016,2016,1,26
20160127,01/27/2016,2016,1,27
20160128,01/28/2016,2016,1,28
20160129,01/29/2016,2016,1,29
20160130,01/30/2016,2016,1,30
20160131,01/31/2016,2016,1,31
20160201,02/01/2016,2016,2,1
20160202,02/02/2016,2016,2,2
20160203,02/03/2016,2016,2,3
20160204,02/04/2016,2016,2,4
20160205,02/05/2016,2016,2,5
20160206,02/06/2016,2016,2,6
20160207,02/07/2016,2016,2,7
20160208,02/08/2016,2016,2,8
20160209,02/09/2016,2016,2,9
20160210,02/10/2016,2016,2,10
20160211,02/11/2016,2016,2,11
20160212,02/12/2016,2016,2,12
20160213,02/13/2016,2016,2,13
20160214,02/14/2016,2016,2,14
20160215,02/15/2016,2016,2,15
20160216,02/16/2016,2016,2,16
20160217,02/17/2016,2016,2,17
20160218,02/18/2016,2016,2,18
20160219,02/19/2016,2016,2,19
20160220,02/20/2016,2016,2,20
20160221,02/21/2016,2016,2,21
20160222,02/22/2016,2016,2,22
20160223,02/23/2016,2016,2,23
20160224,02/24/2016,2016,2,24
20160225,02/25/2016,2016,2,25
20160226,02/26/2016,2016,2,26
20160227,02/27/2016,2016,2,27
20160228,02/28/2016,2016,2,28
20160229,02/29/2016,2016,2,29
20160301,03/01/2016,2016,3,1
20160302,03/02/2016,2016,3,2
20160303,03/03/2016,2016,3,3
20160304,03/04/2016,2016,3,4
20160305,03/05/2016,2016,3,5
20160306,03/06/2016,2016,3,6
20160307,03/07/2016,2016,3,7
20160308,03/08/2016,2016,3,8
20160309,03/09/2016,2016,3,9
20160310,03/10/2016,2016,3,10
20160311,03/11/2016,2016,3,11
20160312,03/12/2016,2016,3,12
20160313,03/13/2016,2016,3,13
20160314,03/14/2016,2016,3,14
20160315,03/15/2016,2016,3,15
20160316,03/16/2016,2016,3,16
20160317,03/17/2016,2016,3,17
20160318,03/18/2016,2016,3,18
20160319,03/19/2016,2016,3,19
20160320,03/20/2016,2016,3,20
20160321,03/21/2016,2016,3,21
20160322,03/22/2016,2016,3,22
20160323,03/23/2016,2016,3,23
20160324,03/24/2016,2016,3,24
20160325,03/25/2016,2016,3,25
20160326,03/26/2016,2016,3,26
20160327,03/27/2016,2016,3,27
20160328,03/28/2016,2016,3,28
20160329,03/29/2016,2016,3,29
20160330,03/30/2016,2016,3,30
20160331,03/31/2016,2016,3,31
20160401,04/01/2016,2016,4,1
20160402,04/02/2016,2016,4,2
20160403,04/03/2016,2016,4,3
20160404,04/04/2016,2016,4,4
20160405,04/05/2016,2016,4,5
20160406,04/06/2016,2016,4,6
20160407,04/07/2016,2016,4,7
20160408,04/08/2016,2016,4,8
20160409,04/09/2016,2016,4,9
20160410,04/10/2016,2016,4,10
20160411,04/11/2016,2016,4,11
20160412,04/12/2016,2016,4,12
20160413,04/13/2016,2016,4,13
20160414,04/14/2016,2016,4,14
20160415,04/15/2016,2016,4,15
20160416,04/16/2016,2016,4,16
20160417,04/17/2016,2016,4,17
20160418,04/18/2016,2016,4,18
20160419,04/19/2016,2016,4,19
20160420,04/20/2016,2016,4,20
20160421,04/21/2016,2016,4,21
20160422,04/22/2016,2016,4,22
20160423,04/23/2016,2016,4,23
20160424,04/24/2016,2016,4,24
20160425,04/25/2016,2016,4,25
20160426,04/26/2016,2016,4,26
20160427,04/27/2016,2016,4,27
20160428,04/28/2016,2016,4,28
20160429,04/29/2016,2016,4,29
20160430,04/30/2016,2016,4,30
20160501,05/01/2016,2016,5,1
20160502,05/02/2016,2016,5,2
20160503,05/03/2016,2016,5,3
20160504,05/04/2016,2016,5,4
20160505,05/05/2016,2016,5,5
20160506,05/06/2016,2016,5,6
20160507,05/07/2016,2016,5,7
20160508,05/08/2016,2016,5,8
20160509,05/09/2016,2016,5,9
20160510,05/10/2016,2016,5,10
20160511,05/11/2016,2016,5,11
20160512,05/12/2016,2016,5,12
20160513,05/13/2016,2016,5,13
20160514,05/14/2016,2016,5,14
20160515,05/15/2016,2016,5,15
20160516,05/16/2016,2016,5,16
20160517,05/17/2016,2016,5,17
20160518,05/18/2016,2016,5,18
20160519,05/19/2016,2016,5,19
20160520,05/20/2016,2016,5,20
20160521,05/21/2016,2016,5,21
20160522,05/22/2016,2016,5,22
20160523,05/23/2016,2016,5,23
20160524,05/24/2016,2016,5,24
20160525,05/25/2016,2016,5,25
20160526,05/26/2016,2016,5,26
20160527,05/27/2016,2016,5,27
20160528,05/28/2016,2016,5,28
20160529,05/29/2016,2016,5,29
20160530,05/30/2016,2016,5,30
20160531,05/31/2016,2016,5,31
20160601,06/01/2016,2016,6,1
20160602,06/02/2016,2016,6,2
20160603,06/03/2016,2016,6,3
20160604,06/04/2016,2016,6,4
20160605,06/05/2016,2016,6,5
20160606,06/06/2016,2016,6,6
20160607,06/07/2016,2016,6,7
20160608,06/08/2016,2016,6,8
20160609,06/09/2016,2016,6,9
20160610,06/10/2016,2016,6,10
20160611,06/11/2016,2016,6,11
20160612,06/12/2016,2016,6,12
20160613,06/13/2016,2016,6,13
20160614,06/14/2016,2016,6,14
20160615,06/15/2016,2016,6,15
20160616,06/16/2016,2016,6,16
20160617,06/17/2016,2016,6,17
20160618,06/18/2016,2016,6,18
20160619,06/19/2016,2016,6,19
20160620,06/20/2016,2016,6,20
20160621,06/21/2016,2016,6,21
20160622,06/22/2016,2016,6,22
20160623,06/23/2016,2016,6,23
20160624,06/24/2016,2016,6,24
20160625,06/25/2016,2016,6,25
20160626,06/26/2016,2016,6,26
20160627,06/27/2016,2016,6,27
20160628,06/28/2016,2016,6,28
20160629,06/29/2016,2016,6,29
20160630,06/30/2016,2016,6,30
20160701,07/01/2016,2016,7,1
20160702,07/02/2016,2016,7,2
20160703,07/03/2016,2016,7,3
20160704,07/04/2016,2016,7,4
20160705,07/05/2016,2016,7,5
20160706,07/06/2016,2016,7,6
20160707,07/07/2016,2016,7,7
20160708,07/08/2016,2016,7,8
20160709,07/09/2016,2016,7,9
20160710,07/10/2016,2016,7,10
20160711,07/11/2016,2016,7,11
20160712,07/12/2016,2016,7,12
20160713,07/13/2016,2016,7,13
20160714,07/14/2016,2016,7,14
20160715,07/15/2016,2016,7,15
20160716,07/16/2016,2016,7,16
20160717,07/17/2016,2016,7,17
20160718,07/18/2016,2016,7,18
20160719,07/19/2016,2016,7,19
20160720,07/20/2016,2016,7,20
20160721,07/21/2016,2016,7,21
20160722,07/22/2016,2016,7,22
20160723,07/23/2016,2016,7,23
20160724,07/24/2016,2016,7,24
20160725,07/25/2016,2016,7,25
20160726,07/26/2016,2016,7,26
20160727,07/27/2016,2016,7,27
20160728,07/28/2016,2016,7,28
20160729,07/29/2016,2016,7,29
20160730,07/30/2016,2016,7,30
20160731,07/31/2016,2016,7,31
20160801,08/01/2016,2016,8,1
20160802,08/02/2016,2016,8,2
20160803,08/03/2016,2016,8,3
20160804,08/04/2016,2016,8,4
20160805,08/05/2016,2016,8,5
20160806,08/06/2016,2016,8,6
20160807,08/07/2016,2016,8,7
20160808,08/08/2016,2016,8,8
20160809,08/09/2016,2016,8,9
20160810,08/10/2016,2016,8,10
20160811,08/11/2016,2016,8,11
20160812,08/12/2016,2016,8,12
20160813,08/13/2016,2016,8,13
20160814,08/14/2016,2016,8,14
20160815,08/15/2016,2016,8,15
20160816,08/16/2016,2016,8,16
20160817,08/17/2016,2016,8,17
20160818,08/18/2016,2016,8,18
20160819,08/19/2016,2016,8,19
20160820,08/20/2016,2016,8,20
20160821,08/21/2016,2016,8,21
20160822,08/22/2016,2016,8,22
20160823,08/23/2016,2016,8,23
20160824,08/24/2016,2016,8,24
20160825,08/25/2016,2016,8,25
20160826,08/26/2016,2016,8,26
20160827,08/27/2016,2016,8,27
20160828,08/28/2016,2016,8,28
20160829,08/29/2016,2016,8,29
20160830,08/30/2016,2016,8,30
20160831,08/31/2016,2016,8,31
20160901,09/01/2016,2016,9,1
20160902,09/02/2016,2016,9,2
20160903,09/03/2016,2016,9,3
20160904,09/04/2016,2016,9,4
20160905,09/05/2016,2016,9,5
20160906,09/06/2016,2016,9,6
20160907,09/07/2016,2016,9,7
20160908,09/08/2016,2016,9,8
20160909,09/09/2016,2016,9,9
20160910,09/10/2016,2016,9,10
20160911,09/11/2016,2016,9,11
20160912,09/12/2016,2016,9,12
20160913,09/13/2016,2016,9,13
20160914,09/14/2016,2016,9,14
20160915,09/15/2016,2016,9,15
20160916,09/16/2016,2016,9,16
20160917,09/17/2016,2016,9,17
20160918,09/18/2016,2016,9,18
20160919,09/19/2016,2016,9,19
20160920,09/20/2016,2016,9,20
20160921,09/21/2016,2016,9,21
20160922,09/22/2016,2016,9,22
20160923,09/23/2016,2016,9,23
20160924,09/24/2016,2016,9,24
20160925,09/25/2016,2016,9,25
20160926,09/26/2016,2016,9,26
20160927,09/27/2016,2016,9,27
20160928,09/28/2016,2016,9,28
20160929,09/29/2016,2016,9,29
20160930,09/30/2016,2016,9,30
20161001,10/01/2016,2016,10,1
20161002,10/02/2016,2016,10,2
20161003,10/03/2016,2016,10,3
20161004,10/04/2016,2016,10,4
20161005,10/05/2016,2016,10,5
20161006,10/06/2016,2016,10,6
20161007,10/07/2016,2016,10,7
20161008,10/08/2016,2016,10,8
20161009,10/09/2016,2016,10,9
20161010,10/10/2016,2016,10,10
20161011,10/11/2016,2016,10,11
20161012,10/12/2016,2016,10,12
20161013,10/13/2016,2016,10,13
20161014,10/14/2016,2016,10,14
20161015,10/15/2016,2016,10,15
20161016,10/16/2016,2016,10,16
20161017,10/17/2016,2016,10,17
20161018,10/18/2016,2016,10,18
20161019,10/19/2016,2016,10,19
20161020,10/20/2016,2016,10,20
20161021,10/21/2016,2016,10,21
20161022,10/22/2016,2016,10,22
20161023,10/23/2016,2016,10,23
20161024,10/24/2016,2016,10,24
20161025,10/25/2016,2016,10,25
20161026,10/26/2016,2016,10,26
20161027,10/27/2016,2016,10,27
20161028,10/28/2016,2016,10,28
20161029,10/29/2016,2016,10,29
20161030,10/30/2016,2016,10,30
20161031,10/31/2016,2016,10,31
20161101,11/01/2016,2016,11,1
20161102,11/02/2016,2016,11,2
20161103,11/03/2016,2016,11,3
20161104,11/04/2016,2016,11,4
20161105,11/05/2016,2016,11,5
20161106,11/06/2016,2016,11,6
20161107,11/07/2016,2016,11,7
20161108,11/08/2016,2016,11,8
20161109,11/09/2016,2016,11,9
20161110,11/10/2016,2016,11,10
20161111,11/11/2016,2016,11,11
20161112,11/12/2016,2016,11,12
20161113,11/13/2016,2016,11,13
20161114,11/14/2016,2016,11,14
20161115,11/15/2016,2016,11,15
20161116,11/16/2016,2016,11,16
20161117,11/17/2016,2016,11,17
20161118,11/18/2016,2016,11,18
20161119,11/19/2016,2016,11,19
20161120,11/20/2016,2016,11,20
20161121,11/21/2016,2016,11,21
20161122,11/22/2016,2016,11,22
20161123,11/23/2016,2016,11,23
20161124,11/24/2016,2016,11,24
20161125,11/25/2016,2016,11,25
20161126,11/26/2016,2016,11,26
20161127,11/27/2016,2016,11,27
20161128,11/28/2016,2016,11,28
20161129,11/29/2016,2016,11,29
20161130,11/30/2016,2016,11,30
20161201,12/01/2016,2016,12,1
20161202,12/02/2016,2016,12,2
20161203,12/03/2016,2016,12,3
20161204,12/04/2016,2016,12,4
20161205,12/05/2016,2016,12,5
20161206,12/06/2016,2016,12,6
20161207,12/07/2016,2016,12,7
20161208,12/08/2016,2016,12,8
20161209,12/09/2016,2016,12,9
20161210,12/10/2016,2016,12,10
20161211,12/11/2016,2016,12,11
20161212,12/12/2016,2016,12,12
20161213,12/13/2016,2016,12,13
20161214,12/14/2016,2016,12,14
20161215,12/15/2016,2016,12,15
20161216,12/16/2016,2016,12,16
20161217,12/17/2016,2016,12,17
20161218,12/18/2016,2016,12,18
20161219,12/19/2016,2016,12,19
20161220,12/20/2016,2016,12,20
20161221,12/21/2016,2016,12,21
20161222,12/22/2016,2016,12,22
20161223,12/23/2016,2016,12,23
20161224,12/24/2016,2016,12,24
20161225,12/25/2016,2016,12,25
20161226,12/26/2016,2016,12,26
20161227,12/27/2016,2016,12,27
20161228,12/28/2016,2016,12,28
20161229,12/29/2016,2016,12,29
20161230,12/30/2016,2016,12,30
20161231,12/31/2016,2016,12,31
20170101,01/01/2017,2017,1,1
20170102,01/02/2017,2017,1,2
20170103,01/03/2017,2017,1,3
20170104,01/04/2017,2017,1,4
20170105,01/05/2017,2017,1,5
20170106,01/06/2017,2017,1,6
20170107,01/07/2017,2017,1,7
20170108,01/08/2017,2017,1,8
20170109,01/09/2017,2017,1,9
20170110,01/10/2017,2017,1,10
20170111,01/11/2017,2017,1,11
20170112,01/12/2017,2017,1,12
20170113,01/13/2017,2017,1,13
20170114,01/14/2017,2017,1,14
20170115,01/15/2017,2017,1,15
20170116,01/16/2017,2017,1,16
20170117,01/17/2017,2017,1,17
20170118,01/18/2017,2017,1,18
20170119,01/19/2017,2017,1,19
20170120,01/20/2017,2017,1,20
20170121,01/21/2017,2017,1,21
20170122,01/22/2017,2017,1,22
20170123,01/23/2017,2017,1,23
20170124,01/24/2017,2017,1,24
20170125,01/25/2017,2017,1,25
20170126,01/26/2017,2017,1,26
20170127,01/27/2017,2017,1,27
20170128,01/28/2017,2017,1,28
20170129,01/29/2017,2017,1,29
20170130,01/30/2017,2017,1,30
20170131,01/31/2017,2017,1,31
20170201,02/01/2017,2017,2,1
20170202,02/02/2017,2017,2,2
20170203,02/03/2017,2017,2,3
20170204,02/04/2017,2017,2,4
20170205,02/05/2017,2017,2,5
20170206,02/06/2017,2017,2,6
20170207,02/07/2017,2017,2,7
20170208,02/08/2017,2017,2,8
20170209,02/09/2017,2017,2,9
20170210,02/10/2017,2017,2,10
20170211,02/11/2017,2017,2,11
20170212,02/12/2017,2017,2,12
20170213,02/13/2017,2017,2,13
20170214,02/14/2017,2017,2,14
20170215,02/15/2017,2017,2,15
20170216,02/16/2017,2017,2,16
20170217,02/17/2017,2017,2,17
20170218,02/18/2017,2017,2,18
20170219,02/19/2017,2017,2,19
20170220,02/20/2017,2017,2,20
20170221,02/21/2017,2017,2,21
20170222,02/22/2017,2017,2,22
20170223,02/23/2017,2017,2,23
20170224,02/24/2017,2017,2,24
20170225,02/25/2017,2017,2,25
20170226,02/26/2017,2017,2,26
20170227,02/27/2017,2017,2,27
20170228,02/28/2017,2017,2,28
20170301,03/01/2017,2017,3,1
20170302,03/02/2017,2017,3,2
20170303,03/03/2017,2017,3,3
20170304,03/04/2017,2017,3,4
20170305,03/05/2017,2017,3,5
20170306,03/06/2017,2017,3,6
20170307,03/07/2017,2017,3,7
20170308,03/08/2017,2017,3,8
20170309,03/09/2017,2017,3,9
20170310,03/10/2017,2017,3,10
20170311,03/11/2017,2017,3,11
20170312,03/12/2017,2017,3,12
20170313,03/13/2017,2017,3,13
20170314,03/14/2017,2017,3,14
20170315,03/15/2017,2017,3,15
20170316,03/16/2017,2017,3,16
20170317,03/17/2017,2017,3,17
20170318,03/18/2017,2017,3,18
20170319,03/19/2017,2017,3,19
20170320,03/20/2017,2017,3,20
20170321,03/21/2017,2017,3,21
20170322,03/22/2017,2017,3,22
20170323,03/23/2017,2017,3,23
20170324,03/24/2017,2017,3,24
20170325,03/25/2017,2017,3,25
20170326,03/26/2017,2017,3,26
20170327,03/27/2017,2017,3,27
20170328,03/28/2017,2017,3,28
20170329,03/29/2017,2017,3,29
20170330,03/30/2017,2017,3,30
20170331,03/31/2017,2017,3,31
20170401,04/01/2017,2017,4,1
20170402,04/02/2017,2017,4,2
20170403,04/03/2017,2017,4,3
20170404,04/04/2017,2017,4,4
20170405,04/05/2017,2017,4,5
20170406,04/06/2017,2017,4,6
20170407,04/07/2017,2017,4,7
20170408,04/08/2017,2017,4,8
20170409,04/09/2017,2017,4,9
20170410,04/10/2017,2017,4,10
20170411,04/11/2017,2017,4,11
20170412,04/12/2017,2017,4,12
20170413,04/13/2017,2017,4,13
20170414,04/14/2017,2017,4,14
20170415,04/15/2017,2017,4,15
20170416,04/16/2017,2017,4,16
20170417,04/17/2017,2017,4,17
20170418,04/18/2017,2017,4,18
20170419,04/19/2017,2017,4,19
20170420,04/20/2017,2017,4,20
20170421,04/21/2017,2017,4,21
20170422,04/22/2017,2017,4,22
20170423,04/23/2017,2017,4,23
20170424,04/24/2017,2017,4,24
20170425,04/25/2017,2017,4,25
20170426,04/26/2017,2017,4,26
20170427,04/27/2017,2017,4,27
20170428,04/28/2017,2017,4,28
20170429,04/29/2017,2017,4,29
20170430,04/30/2017,2017,4,30
20170501,05/01/2017,2017,5,1
20170502,05/02/2017,2017,5,2
20170503,05/03/2017,2017,5,3
20170504,05/04/2017,2017,5,4
20170505,05/05/2017,2017,5,5
20170506,05/06/2017,2017,5,6
20170507,05/07/2017,2017,5,7
20170508,05/08/2017,2017,5,8
20170509,05/09/2017,2017,5,9
20170510,05/10/2017,2017,5,10
20170511,05/11/2017,2017,5,11
20170512,05/12/2017,2017,5,12
20170513,05/13/2017,2017,5,13
20170514,05/14/2017,2017,5,14
20170515,05/15/2017,2017,5,15
20170516,05/16/2017,2017,5,16
20170517,05/17/2017,2017,5,17
20170518,05/18/2017,2017,5,18
20170519,05/19/2017,2017,5,19
20170520,05/20/2017,2017,5,20
20170521,05/21/2017,2017,5,21
20170522,05/22/2017,2017,5,22
20170523,05/23/2017,2017,5,23
20170524,05/24/2017,2017,5,24
20170525,05/25/2017,2017,5,25
20170526,05/26/2017,2017,5,26
20170527,05/27/2017,2017,5,27
20170528,05/28/2017,2017,5,28
20170529,05/29/2017,2017,5,29
20170530,05/30/2017,2017,5,30
20170531,05/31/2017,2017,5,31
20170601,06/01/2017,2017,6,1
20170602,06/02/2017,2017,6,2
20170603,06/03/2017,2017,6,3
20170604,06/04/2017,2017,6,4
20170605,06/05/2017,2017,6,5
20170606,06/06/2017,2017,6,6
20170607,06/07/2017,2017,6,7
20170608,06/08/2017,2017,6,8
20170609,06/09/2017,2017,6,9
20170610,06/10/2017,2017,6,10
20170611,06/11/2017,2017,6,11
20170612,06/12/2017,2017,6,12
20170613,06/13/2017,2017,6,13
20170614,06/14/2017,2017,6,14
20170615,06/15/2017,2017,6,15
20170616,06/16/2017,2017,6,16
20170617,06/17/2017,2017,6,17
20170618,06/18/2017,2017,6,18
20170619,06/19/2017,2017,6,19
20170620,06/20/2017,2017,6,20
20170621,06/21/2017,2017,6,21
20170622,06/22/2017,2017,6,22
20170623,06/23/2017,2017,6,23
20170624,06/24/2017,2017,6,24
20170625,06/25/2017,2017,6,25
20170626,06/26/2017,2017,6,26
20170627,06/27/2017,2017,6,27
20170628,06/28/2017,2017,6,28
20170629,06/29/2017,2017,6,29
20170630,06/30/2017,2017,6,30
