TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
109959,20130511,4581,335,904,1063,1114,18,623,11214
120914,20160922,5694,335,904,1063,1114,241,673,162193
121286,20160617,5709,335,904,1063,1114,294,867,254898
121557,20120922,5723,335,904,1063,1114,134,513,68742
121630,20130526,5726,335,904,1063,1114,31,770,23870
121696,20140907,5732,335,904,1063,1114,5,645,3225
121794,20120816,5737,335,904,1063,1114,12,936,11232
129253,20160819,6316,335,904,1063,1114,54,813,43902
131716,20170214,6688,335,904,1063,1114,87,863,75081
132095,20160828,6717,335,904,1063,1114,63,718,45234
132285,20180709,6736,335,904,1063,1114,31,623,19313
132450,20121010,6749,335,904,1063,1114,29,621,18009
136954,20150304,7389,335,904,1063,1114,42,513,21546
137344,20170809,7454,335,904,1063,1114,45,751,33795
137563,20171122,7478,335,904,1063,1114,4,980,3920
137652,20150903,7483,335,904,1063,1114,10,647,6470
138074,20130724,7511,335,904,1063,1114,8,657,5256
138215,20160316,7522,335,904,1063,1114,55,508,27940
138866,20121122,7651,335,904,1063,1114,51,682,34782
148647,20140510,10757,335,904,1063,1114,14,555,7770
148918,20160322,10774,335,904,1063,1114,14,596,8344
148988,20160527,10778,335,904,1063,1114,57,820,46740
149186,20140220,10831,335,904,1063,1114,15,998,14970
149343,20150416,10846,335,904,1063,1114,61,961,58621
149757,20170918,10878,335,904,1063,1114,199,901,179299
150094,20150220,10899,335,904,1063,1114,56,961,53816
153559,20170717,11503,335,904,1063,1114,2,532,1064
153578,20120627,11505,335,904,1063,1114,5,664,3320
153599,20181111,11507,335,904,1063,1114,5,867,4335
155471,20120408,11588,335,904,1063,1250,8,932,7456
162450,20121014,12359,335,904,1063,1114,21,928,19488
162476,20120808,12362,335,904,1063,1114,20,535,10700
162495,20160720,12364,335,904,1063,1114,31,610,18910
163288,20130324,12397,335,904,1063,1114,24,904,21696
163306,20170226,12399,335,904,1063,1114,10,846,8460
163327,20160315,12404,335,904,1063,1114,6,950,5700
164303,20121208,12422,335,904,1063,1114,1,688,688
105876,20090720,4011,334,904,1063,1218,1,860,860
105911,20090622,4023,334,904,1063,1218,2,710,1420
102411,20121205,3346,333,904,1063,1235,50,626,31300
102903,20150804,3407,333,904,1063,1248,8,892,7136
104366,20140612,3626,333,904,1063,1232,350,916,320600
104850,20171216,3689,333,904,1063,1212,4,735,2940
104851,20140506,3688,333,904,1063,1212,6,658,3948
105783,20170505,3982,333,904,1063,1218,1,679,679
105829,20180806,3995,333,904,1063,1218,1,607,607
105886,20180924,4013,333,904,1063,1218,2,653,1306
105929,20180206,4028,333,904,1063,1218,5,565,2825
115131,20100723,4934,332,904,1063,1114,6,594,3564
132810,20090621,6790,332,904,1063,1020,2,912,1824
135053,20100513,7080,332,904,1063,1250,2854,531,1515474
136390,20100412,7284,332,904,1063,1114,6,575,3450
136392,20091009,7285,332,904,1063,1114,18,818,14724
136509,20090305,7324,332,904,1063,1114,14,677,9478
151892,20091109,11200,332,904,1063,1114,2,529,1058
153285,20090226,11430,332,904,1063,1114,8,821,6568
153290,20090912,11431,332,904,1063,1114,8,945,7560
153521,20091113,11501,332,904,1063,1114,18,845,15210
153672,20090508,11520,332,904,1063,1114,310,755,234050
154945,20100204,11561,332,904,1063,1114,20,736,14720
160182,20100816,12060,332,904,1063,1127,50,643,32150
160185,20100527,12061,332,904,1063,1127,40,955,38200
162475,20111205,12362,332,904,1063,1114,8,618,4944
163550,20100814,12410,332,904,1063,1114,20,695,13900
102689,20170528,3387,331,904,1063,1248,3,803,2409
102900,20130527,3397,331,904,1063,1248,3,722,2166
114434,20160802,4802,331,904,1063,1250,50,652,32600
114578,20171229,4831,331,904,1063,1213,40,550,22000
115080,20180722,4921,331,904,1063,1114,5,745,3725
115086,20160528,4924,331,904,1063,1187,12,696,8352
115089,20171012,4925,331,904,1063,1187,4,845,3380
115102,20150718,4930,331,904,1063,1114,7,831,5817
115229,20180104,4951,331,904,1063,1114,10,816,8160
132812,20170613,6790,331,904,1063,1218,2,698,1396
132989,20150328,6810,331,904,1063,1218,10,595,5950
134987,20140203,7071,331,904,1063,1250,100,766,76600
135051,20160704,7083,331,904,1063,1070,1100,766,842600
135052,20140704,7083,331,904,1063,1213,20,715,14300
136365,20140528,7274,331,904,1063,1114,7,661,4627
136415,20120822,7292,331,904,1063,1114,2,856,1712
136416,20180331,7293,331,904,1063,1114,8,571,4568
136521,20141122,7327,331,904,1063,1114,4,963,3852
138343,20150105,7531,331,904,1063,1209,1,727,727
150982,20130225,11039,331,904,1063,1230,3,516,1548
151751,20150726,11173,331,904,1063,1114,3,989,2967
152877,20140916,11385,331,904,1063,1114,2,907,1814
153451,20170206,11469,331,904,1063,1012,16,637,10192
153948,20170604,11536,331,904,1063,1114,6,533,3198
153949,20170223,11536,331,904,1063,1232,3,760,2280
155470,20120316,11588,331,904,1063,1250,8,765,6120
156048,20170728,11603,331,904,1063,1114,31,712,22072
156050,20150508,11603,331,904,1063,1250,6,690,4140
157957,20161019,11623,331,904,1063,1114,15,906,13590
157991,20180807,11630,331,904,1063,1012,2,708,1416
160146,20120604,12053,331,904,1063,1127,50,718,35900
160236,20161016,12071,331,904,1063,1127,200,908,181600
160365,20160810,12090,331,904,1063,1143,4600,521,2396600
162439,20150103,12358,331,904,1063,1114,28,884,24752
162449,20121229,12359,331,904,1063,1114,3,847,2541
162468,20150131,12361,331,904,1063,1114,9,627,5643
162494,20150303,12364,331,904,1063,1114,10,952,9520
163255,20160205,12390,331,904,1063,1114,5,761,3805
163270,20151026,12393,331,904,1063,1114,55,848,46640
164317,20140508,12427,331,904,1063,1114,19,874,16606
165802,20130101,12685,331,904,1063,1050,45000,515,23175000
130689,20111218,6451,330,904,1063,1144,33,755,24915
131002,20090715,6523,330,904,1063,1144,100,711,71100
131499,20101214,6630,330,904,1063,1144,34,751,25534
139480,20091208,7830,330,904,1063,1235,5,805,4025
140685,20111123,8284,330,904,1063,1232,600,590,354000
141937,20100325,8619,330,904,1063,1235,10,971,9710
142163,20100321,8677,330,904,1063,1232,150,571,85650
143224,20101023,9069,330,904,1063,1235,20,571,11420
145107,20110811,9850,330,904,1063,1232,50,629,31450
145962,20110424,10018,330,904,1063,1235,5,918,4590
146271,20110108,10073,330,904,1063,1232,200,622,124400
147471,20100526,10453,330,904,1063,1235,10,905,9050
147526,20090401,10480,330,904,1063,1232,50,816,40800
147610,20100415,10519,330,904,1063,1235,200,588,117600
147919,20101222,10604,330,904,1063,1235,61,864,52704
114001,20160717,4742,329,904,1063,1144,120,643,77160
114018,20130219,4744,329,904,1063,1144,280,959,268520
130466,20120326,6430,329,904,1063,1235,50,960,48000
130485,20140424,6436,329,904,1063,1144,40,684,27360
130772,20150910,6480,329,904,1063,1144,37,882,32634
130837,20120130,6500,329,904,1063,1144,23,912,20976
130867,20151001,6508,329,904,1063,1235,100,639,63900
130892,20150323,6514,329,904,1063,1144,35,881,30835
131101,20150319,6539,329,904,1063,1144,40,999,39960
131195,20170412,6554,329,904,1063,1235,90,653,58770
131204,20131119,6559,329,904,1063,1144,34,954,32436
131234,20120516,6565,329,904,1063,1144,40,929,37160
131257,20160426,6568,329,904,1063,1144,40,956,38240
131294,20140610,6578,329,904,1063,1144,440,677,297880
131323,20180925,6585,329,904,1063,1144,40,592,23680
131353,20160421,6595,329,904,1063,1235,10,613,6130
135928,20180601,7204,329,904,1063,1144,10,734,7340
135931,20151006,7206,329,904,1063,1144,20,649,12980
136032,20120520,7217,329,904,1063,1144,15,553,8295
136279,20161215,7255,329,904,1063,1144,20,997,19940
139197,20140705,7727,329,904,1063,1235,5,968,4840
139463,20131206,7827,329,904,1063,1235,5,563,2815
139493,20160719,7833,329,904,1063,1235,5,525,2625
139635,20160903,7891,329,904,1063,1235,10,877,8770
140011,20140908,8024,329,904,1063,1232,100,661,66100
141460,20180103,8497,329,904,1063,1232,100,630,63000
141498,20180323,8505,329,904,1063,1235,5,741,3705
141578,20160909,8528,329,904,1063,1232,150,983,147450
142052,20150903,8652,329,904,1063,1235,15,589,8835
142078,20120625,8657,329,904,1063,1235,10,655,6550
142309,20160608,8707,329,904,1063,1235,5,928,4640
142495,20161012,8756,329,904,1063,1235,5,558,2790
142663,20181122,8811,329,904,1063,1235,5,884,4420
143192,20170324,9055,329,904,1063,1235,5,588,2940
143225,20170813,9069,329,904,1063,1232,150,957,143550
143765,20120818,9259,329,904,1063,1235,10,749,7490
145106,20160911,9850,329,904,1063,1235,5,954,4770
145228,20170514,9889,329,904,1063,1144,40,690,27600
145350,20150926,9922,329,904,1063,1232,670,503,337010
145676,20170207,9973,329,904,1063,1235,110,695,76450
145917,20151023,10008,329,904,1063,1235,10,719,7190
146164,20141210,10061,329,904,1063,1235,5,849,4245
147037,20150519,10280,329,904,1063,1235,25,961,24025
147237,20150208,10356,329,904,1063,1235,5,722,3610
147679,20161004,10541,329,904,1063,1235,5,939,4695
147920,20150824,10604,329,904,1063,1232,100,854,85400
148046,20120621,10622,329,904,1063,1235,15,938,14070
159180,20151209,11961,329,904,1063,1123,27,963,26001
167103,20150429,10672,324,904,1063,1008,3,822,2466
150432,20101228,10946,284,904,1063,1120,1,984,984
102902,20110404,3407,283,904,1063,1248,2,561,1122
102906,20181016,3398,283,904,1063,1043,2,890,1780
102907,20120920,3398,283,904,1063,1250,2,984,1968
100326,20180105,3100,282,904,1063,1218,4,729,2916
102898,20140515,3396,282,904,1063,1248,2,672,1344
102899,20140709,3404,282,904,1063,1248,1,959,959
102901,20101004,3400,282,904,1063,1248,4,573,2292
105989,20101023,4052,282,904,1063,1195,5,897,4485
115079,20111120,4921,282,904,1063,1114,1,987,987
115101,20111021,4930,282,904,1063,1114,2,639,1278
115228,20140102,4951,282,904,1063,1114,4,873,3492
131580,20090304,6646,282,904,1063,1195,5,821,4105
151750,20121015,11173,282,904,1063,1114,1,591,591
151891,20160919,11200,282,904,1063,1114,2,929,1858
152497,20181030,11310,282,904,1063,1218,10,554,5540
152842,20110605,11377,282,904,1063,1250,2,635,1270
153284,20180702,11430,282,904,1063,1114,8,961,7688
153289,20121124,11431,282,904,1063,1114,5,946,4730
102904,20170923,3398,204,904,1063,1248,1,986,986
106041,20111219,4074,202,904,1063,1126,2,668,1336
106163,20110501,4138,202,904,1063,1126,2,548,1096
167016,20111208,3492,325,903,1063,1196,52,858,44616
167061,20130913,12856,324,903,1063,1196,24,601,14424
102385,20121125,3333,310,903,1063,1159,14,585,8190
166318,20091210,12749,332,902,1063,1250,4000,938,3752000
133453,20101020,6840,293,901,1063,1165,1,578,578
127356,20120918,6121,292,901,1063,1016,2,578,1156
164830,20091123,12570,346,967,1062,1114,100,833,83300
164831,20170308,12570,345,967,1062,1114,1074,703,755022
106515,20160122,4189,331,943,1062,1073,0.025,931,23.275
106516,20120402,4189,331,943,1062,1073,66,866,57156
147826,20130514,10593,329,943,1062,1073,0.006,948,5.688
110531,20110826,4592,346,931,1062,1084,2,948,1896
166317,20100112,12750,339,931,1062,1084,1,896,896
110530,20171016,4592,331,931,1062,1230,1,544,544
107398,20090503,4215,332,925,1062,1093,0.013,816,10.608
106514,20130214,4189,331,925,1062,1093,0.029,557,16.153
101369,20090527,3269,334,906,1062,1242,4,821,3284
115826,20180908,5038,364,904,1062,1168,2510,902,2264020
115890,20180218,5044,364,904,1062,1168,240,622,149280
115986,20140911,5058,364,904,1062,1168,200,747,149400
116023,20090626,5059,364,904,1062,1168,544,633,344352
116177,20100622,5095,364,904,1062,1168,3842,656,2520352
116298,20120424,5115,364,904,1062,1168,30,649,19470
116613,20171108,5195,364,904,1062,1168,30,736,22080
116645,20100814,5197,364,904,1062,1168,36,649,23364
116685,20101120,5198,364,904,1062,1168,560,916,512960
116873,20110218,5214,364,904,1062,1168,12,740,8880
116982,20150223,5222,364,904,1062,1168,1822,783,1426626
117203,20170625,5247,364,904,1062,1168,3144,821,2581224
117320,20131202,5261,364,904,1062,1168,654,662,432948
117448,20101213,5283,364,904,1062,1168,36,957,34452
118132,20090810,5373,364,904,1062,1168,2142,652,1396584
118374,20101113,5416,364,904,1062,1168,72,552,39744
118557,20180916,5443,364,904,1062,1168,3620,632,2287840
118916,20130414,5493,364,904,1062,1168,60,958,57480
118991,20120212,5505,364,904,1062,1168,224,574,128576
119015,20140730,5506,364,904,1062,1168,72,916,65952
119073,20110128,5508,364,904,1062,1168,30,720,21600
119215,20151018,5521,364,904,1062,1168,400,509,203600
119269,20170414,5528,364,904,1062,1168,200,770,154000
119375,20121121,5537,364,904,1062,1168,300,876,262800
119862,20160610,5597,364,904,1062,1168,582,612,356184
120068,20170301,5637,364,904,1062,1168,84,1000,84000
128413,20161121,6162,364,904,1062,1168,258,650,167700
131036,20160519,6530,364,904,1062,1168,192,767,147264
131153,20130928,6552,364,904,1062,1168,3208,782,2508656
131253,20160625,6567,364,904,1062,1168,180,898,161640
135512,20140627,7156,364,904,1062,1168,192,658,126336
136082,20120401,7227,364,904,1062,1168,838,820,687160
138503,20091114,7574,364,904,1062,1168,48,814,39072
140684,20091027,8284,364,904,1062,1168,20,535,10700
141577,20160312,8528,364,904,1062,1168,216,610,131760
142413,20120417,8740,364,904,1062,1168,722,905,653410
145675,20100628,9973,364,904,1062,1168,400,772,308800
146269,20110104,10073,364,904,1062,1168,24088,903,21751464
146270,20110812,10073,364,904,1062,1168,2594,529,1372226
132284,20090107,6736,346,904,1062,1114,14,628,8792
133803,20100414,6885,346,904,1062,1114,20,669,13380
134124,20090330,6918,346,904,1062,1114,20,523,10460
134606,20101106,7039,346,904,1062,1114,1,780,780
149915,20110323,10889,346,904,1062,1114,208,717,149136
150093,20110707,10899,346,904,1062,1114,87,974,84738
150721,20110224,10992,346,904,1062,1242,20,797,15940
150907,20100922,11031,346,904,1062,1242,2,605,1210
151245,20100206,11077,346,904,1062,1242,2,880,1760
121074,20180203,5700,345,904,1062,1114,17,756,12852
121284,20140323,5709,345,904,1062,1114,12,727,8724
121695,20150127,5732,345,904,1062,1114,14,812,11368
121982,20120207,5745,345,904,1062,1114,22,583,12826
129021,20180807,6300,345,904,1062,1114,26,531,13806
129252,20150103,6316,345,904,1062,1114,30,757,22710
129379,20141022,6326,345,904,1062,1114,20,614,12280
131715,20150602,6688,345,904,1062,1114,20,827,16540
132094,20160502,6717,345,904,1062,1114,8,603,4824
136814,20120321,7383,345,904,1062,1114,1,645,645
136868,20150713,7384,345,904,1062,1114,1,993,993
137841,20140806,7494,345,904,1062,1114,8,975,7800
137989,20130924,7500,345,904,1062,1114,18,908,16344
138928,20171127,7654,345,904,1062,1114,20,724,14480
138978,20140128,7657,345,904,1062,1114,10,880,8800
148987,20150105,10778,345,904,1062,1114,2,544,1088
149755,20121003,10878,345,904,1062,1114,30,581,17430
149990,20141121,10894,345,904,1062,1114,69,824,56856
151066,20171202,11061,345,904,1062,1242,4,872,3488
158931,20160407,11864,345,904,1062,1114,13,770,10010
161175,20140613,12172,345,904,1062,1114,1,693,693
164832,20120604,12570,345,904,1062,1114,69,825,56925
136747,20101219,7380,336,904,1062,1114,40,639,25560
149185,20100606,10831,336,904,1062,1114,120,574,68880
149468,20090622,10854,336,904,1062,1114,60,892,53520
108632,20150108,4278,335,904,1062,1114,847,958,811426
109568,20131004,4513,335,904,1062,1114,56,614,34384
149342,20160706,10846,335,904,1062,1114,110,683,75130
152953,20100531,11401,332,904,1062,1242,50,726,36300
152954,20140609,11388,331,904,1062,1242,50,936,46800
131035,20090311,6530,330,904,1062,1050,500,684,342000
128412,20120904,6162,329,904,1062,1050,270,911,245970
160364,20090215,12091,291,904,1062,1212,2,978,1956
163549,20100906,12407,346,931,1061,1168,2,864,1728
110528,20170804,4595,345,931,1061,1250,97,546,52962
158739,20100219,11847,346,915,1061,1250,9026.58,839,7573300.62
158738,20141103,11844,345,915,1061,1172,31751.78,862,27370034.36
104159,20131022,3604,364,904,1061,1168,6,861,5166
104365,20170418,3626,364,904,1061,1168,30,787,23610
115551,20110424,5007,364,904,1061,1168,20,971,19420
115761,20130529,5033,364,904,1061,1168,20,951,19020
115825,20150503,5038,364,904,1061,1168,10,824,8240
115889,20140531,5044,364,904,1061,1168,11,505,5555
115985,20091113,5058,364,904,1061,1168,8,706,5648
116136,20180205,5094,364,904,1061,1168,4,606,2424
116176,20171107,5095,364,904,1061,1168,54,993,53622
116407,20180626,5135,364,904,1061,1168,6,590,3540
116456,20150730,5146,364,904,1061,1168,18,761,13698
116537,20120502,5169,364,904,1061,1168,8,883,7064
116644,20130928,5197,364,904,1061,1168,21,999,20979
116752,20170224,5201,364,904,1061,1168,27,625,16875
116843,20120402,5212,364,904,1061,1168,103,650,66950
116872,20150905,5214,364,904,1061,1168,29,633,18357
117032,20100308,5225,364,904,1061,1168,30,563,16890
117202,20141028,5247,364,904,1061,1168,78,599,46722
117278,20181224,5254,364,904,1061,1168,17,961,16337
117447,20130702,5283,364,904,1061,1168,535,842,450470
117674,20140415,5312,364,904,1061,1168,26,768,19968
117750,20121215,5319,364,904,1061,1168,30,744,22320
117806,20121127,5325,364,904,1061,1168,45,770,34650
117886,20131013,5337,364,904,1061,1168,23,784,18032
118063,20150712,5368,364,904,1061,1168,45,845,38025
118103,20161212,5370,364,904,1061,1168,19,917,17423
118184,20090210,5384,364,904,1061,1168,10,833,8330
118329,20090922,5408,364,904,1061,1168,8,649,5192
118373,20170501,5416,364,904,1061,1168,10,993,9930
118483,20150511,5433,364,904,1061,1168,3,726,2178
118607,20120630,5449,364,904,1061,1168,20,954,19080
118648,20150913,5457,364,904,1061,1168,12,939,11268
118809,20100710,5487,364,904,1061,1168,21,712,14952
118857,20120809,5489,364,904,1061,1168,20,571,11420
118976,20120820,5503,364,904,1061,1168,25,588,14700
119014,20100417,5506,364,904,1061,1168,21,751,15771
119095,20130914,5509,364,904,1061,1168,10,706,7060
119143,20160301,5517,364,904,1061,1168,20,734,14680
119214,20140716,5521,364,904,1061,1168,15,690,10350
119316,20090828,5533,364,904,1061,1168,22,763,16786
119374,20120426,5537,364,904,1061,1168,15,804,12060
119696,20180424,5575,364,904,1061,1168,24,684,16416
119892,20170618,5598,364,904,1061,1168,8,559,4472
130441,20160424,6427,364,904,1061,1168,8,605,4840
130826,20150703,6494,364,904,1061,1168,8,656,5248
130925,20150611,6518,364,904,1061,1168,182,603,109746
131152,20110125,6552,364,904,1061,1168,364,946,344344
135424,20170616,7141,364,904,1061,1168,4,605,2420
135466,20091231,7147,364,904,1061,1168,5,943,4715
135577,20120228,7162,364,904,1061,1168,54,594,32076
135633,20091220,7170,364,904,1061,1168,29,511,14819
135664,20150720,7172,364,904,1061,1168,8,545,4360
135951,20120115,7211,364,904,1061,1168,6,783,4698
135992,20140911,7213,364,904,1061,1168,8,625,5000
136081,20120814,7227,364,904,1061,1168,11,996,10956
136133,20140110,7231,364,904,1061,1168,5,633,3165
136226,20110207,7249,364,904,1061,1168,7,799,5593
136248,20180513,7251,364,904,1061,1168,17,843,14331
136295,20091205,7259,364,904,1061,1168,28,963,26964
138502,20150501,7574,364,904,1061,1168,12,623,7476
139701,20181011,7904,364,904,1061,1168,26,896,23296
140527,20120705,8262,364,904,1061,1168,881,574,505694
140683,20100403,8284,364,904,1061,1168,114,525,59850
141152,20171007,8398,364,904,1061,1168,6,519,3114
141576,20110509,8528,364,904,1061,1168,4,589,2356
141958,20090310,8623,364,904,1061,1168,16,899,14384
142162,20120229,8677,364,904,1061,1168,921,961,885081
142412,20130202,8740,364,904,1061,1168,10,637,6370
143110,20140210,9015,364,904,1061,1168,12,883,10596
143223,20160720,9069,364,904,1061,1168,12,747,8964
144982,20150704,9819,364,904,1061,1168,39,830,32370
145205,20120929,9886,364,904,1061,1168,52,947,49244
145349,20160813,9922,364,904,1061,1168,177,909,160893
145673,20140822,9973,364,904,1061,1168,251,638,160138
146267,20150910,10073,364,904,1061,1168,1506,853,1284618
146268,20160331,10073,364,904,1061,1168,20,936,18720
147918,20130303,10604,364,904,1061,1168,24,940,22560
148153,20160107,10655,364,904,1061,1168,15,803,12045
105114,20090207,3753,332,904,1061,1168,2,804,1608
151439,20111127,11115,332,904,1061,1168,1,805,805
151960,20110415,11213,332,904,1061,1168,4,552,2208
152301,20090317,11278,332,904,1061,1168,9,870,7830
152368,20111107,11283,332,904,1061,1060,50,845,42250
152565,20091012,11323,332,904,1061,1168,1,503,503
152622,20101111,11334,332,904,1061,1168,1,584,584
152841,20090328,11377,332,904,1061,1168,1,849,849
153343,20111013,11446,332,904,1061,1168,14,507,7098
105456,20180512,3849,331,904,1061,1168,3,669,2007
115288,20161125,4963,331,904,1061,1168,1,708,708
130355,20180609,6418,331,904,1061,1060,50,575,28750
150374,20130911,10938,331,904,1061,1060,1000,798,798000
150459,20170911,10949,331,904,1061,1060,1000,596,596000
150981,20150819,11039,331,904,1061,1168,6,799,4794
150996,20150710,11044,331,904,1061,1168,1,584,584
152066,20130127,11231,331,904,1061,1168,4,823,3292
152369,20170715,11283,331,904,1061,1168,16,983,15728
152695,20120128,11346,331,904,1061,1060,100,652,65200
152797,20120114,11367,331,904,1061,1168,5,894,4470
152817,20171009,11372,331,904,1061,1168,4,867,3468
153406,20130327,11455,331,904,1061,1168,2,607,1214
145674,20140516,9973,329,904,1061,1250,16,588,9408
151838,20090801,11185,282,904,1061,1168,2,592,1184
110529,20131114,4595,270,903,1061,1250,212,850,180200
122690,20150403,5858,262,903,1061,1250,30,953,28590
122691,20161009,5859,258,903,1061,1250,10,819,8190
101610,20110315,3283,288,944,1060,1223,1,524,524
101612,20090423,3284,288,944,1060,1223,18.194,639,11625.966
101611,20160921,3283,287,944,1060,1223,8,831,6648
153947,20170324,11535,282,931,1060,1121,1,592,592
100805,20150513,3218,287,909,1060,1223,1,596,596
100806,20150902,3219,287,909,1060,1223,1,594,594
106053,20090728,4080,307,902,1060,1250,4,947,3788
106106,20101025,4102,307,902,1060,1250,4,918,3672
106168,20160216,4141,306,902,1060,1250,4,574,2296
158188,20170323,11659,345,981,1059,1209,13.16,923,12146.68
110891,20130307,4592,345,931,1059,1230,112,741,82992
110890,20100630,4592,332,931,1059,1230,5,811,4055
154085,20101010,11535,332,931,1059,1084,1,627,627
156412,20090624,11598,332,931,1059,1084,1,728,728
114412,20171228,4800,345,925,1059,1113,5,988,4940
158189,20130225,11659,345,925,1059,1209,17110,802,13722220
158190,20160527,11659,345,925,1059,1209,39.48,501,19779.48
167119,20160522,11659,345,925,1059,1209,6580,688,4527040
103322,20160314,3439,247,919,1059,1265,2,693,1386
159995,20170829,12021,356,904,1059,1230,2,815,1630
159994,20180513,12020,351,904,1059,1230,1,842,842
164822,20110123,12575,346,967,1058,1250,54,819,44226
164824,20180804,12574,345,967,1058,1250,46,932,42872
164825,20140919,12573,345,967,1058,1250,175,768,134400
164828,20130517,12576,345,967,1058,1250,20,742,14840
166572,20121225,12774,331,939,1058,1093,2,854,1708
135793,20160314,7200,345,938,1058,1093,25,618,15450
110526,20091217,4595,346,931,1058,1250,1053,643,677079
156047,20130221,11599,345,931,1058,1223,1,583,583
113222,20110708,4652,293,931,1058,1121,1,743,743
110525,20120620,4592,292,931,1058,1158,2,745,1490
106509,20090926,4191,332,925,1058,1093,6.088,748,4553.824
107396,20100819,4215,332,925,1058,1093,0.034,551,18.734
106508,20150203,4189,331,925,1058,1093,0.17,661,112.37
107397,20170330,4213,331,925,1058,1093,0.01,545,5.45
108134,20150220,4259,331,925,1058,1093,0.09,628,56.52
150092,20110323,10901,346,909,1058,1250,60,836,50160
149753,20160819,10881,345,909,1058,1250,327,727,237729
150091,20150326,10900,345,909,1058,1250,49,804,39396
128291,20140606,6141,292,909,1058,1084,2,615,1230
106512,20110110,4191,332,905,1058,1223,8.39,888,7450.32
107215,20101222,4208,332,905,1058,1223,8.39,591,4958.49
106510,20140916,4188,331,905,1058,1093,5.8,775,4495
106513,20121105,4191,331,905,1058,1084,1,596,596
108136,20161015,4259,331,905,1058,1223,8.39,956,8020.84
106511,20111108,4191,311,905,1058,1223,5.45,714,3891.3
107214,20120807,4208,310,905,1058,1223,5.45,579,3155.55
108135,20151021,4259,310,905,1058,1223,5.45,573,3122.85
108828,20110727,4293,346,904,1058,1250,4,894,3576
109114,20100623,4377,346,904,1058,1250,27,721,19467
109424,20110705,4484,346,904,1058,1250,18,983,17694
109461,20101016,4496,346,904,1058,1250,4,659,2636
109567,20100805,4514,346,904,1058,1250,5,664,3320
109742,20091210,4529,346,904,1058,1250,2,733,1466
121860,20091214,5741,346,904,1058,1250,26,700,18200
121981,20110929,5746,346,904,1058,1250,11,924,10164
128984,20090102,6297,346,904,1058,1250,60,532,31920
129251,20091201,6317,346,904,1058,1250,3,710,2130
132719,20111128,6778,346,904,1058,1250,17,899,15283
133802,20100903,6888,346,904,1058,1250,10,501,5010
137650,20090825,7484,346,904,1058,1250,48,600,28800
137748,20090130,7491,346,904,1058,1250,17,907,15419
137839,20090102,7495,346,904,1058,1250,50,733,36650
138927,20090819,7655,346,904,1058,1250,6,595,3570
149988,20090803,10895,346,904,1058,1250,4,599,2396
161174,20110412,12173,346,904,1058,1250,71,743,52753
161371,20101023,12197,346,904,1058,1250,20,612,12240
109083,20170621,4372,345,904,1058,1250,3,753,2259
109084,20140418,4374,345,904,1058,1250,14,539,7546
109165,20181216,4403,345,904,1058,1250,2,583,1166
109188,20130429,4409,345,904,1058,1250,2,644,1288
109216,20180101,4413,345,904,1058,1250,3,578,1734
109356,20130315,4457,345,904,1058,1250,12,735,8820
109427,20120130,4483,345,904,1058,1250,12,715,8580
109734,20140821,4526,345,904,1058,1250,2,546,1092
120764,20151209,5683,345,904,1058,1250,38,830,31540
120765,20120406,5684,345,904,1058,1250,9,900,8100
120911,20140509,5695,345,904,1058,1250,92,587,54004
120912,20140718,5696,345,904,1058,1250,15,961,14415
121173,20180923,5706,345,904,1058,1250,75,585,43875
121282,20180831,5711,345,904,1058,1250,59,856,50504
121283,20140716,5712,345,904,1058,1250,14,653,9142
121445,20120503,5719,345,904,1058,1250,6,602,3612
121446,20180417,5720,345,904,1058,1250,5,957,4785
121861,20140721,5740,345,904,1058,1250,18,570,10260
129250,20141102,6320,345,904,1058,1250,1,713,713
129378,20150903,6328,345,904,1058,1250,6,583,3498
131714,20150505,6690,345,904,1058,1250,26,925,24050
132092,20140929,6718,345,904,1058,1250,12,986,11832
132093,20180123,6720,345,904,1058,1250,6,660,3960
132282,20160221,6737,345,904,1058,1250,17,720,12240
132283,20120604,6740,345,904,1058,1250,6,937,5622
132416,20180330,6746,345,904,1058,1250,6,513,3078
132449,20180720,6750,345,904,1058,1250,10,787,7870
132551,20130628,6758,345,904,1058,1250,7,972,6804
133800,20130428,6887,345,904,1058,1250,9,609,5481
133801,20150731,6890,345,904,1058,1250,7,789,5523
136907,20171203,7386,345,904,1058,1250,5,666,3330
137342,20130116,7456,345,904,1058,1250,57,685,39045
137452,20140606,7462,345,904,1058,1250,2,751,1502
137486,20130219,7469,345,904,1058,1250,35,795,27825
137651,20181223,7485,345,904,1058,1250,2,626,1252
137840,20160704,7498,345,904,1058,1250,10,598,5980
137988,20120622,7501,345,904,1058,1250,10,867,8670
138039,20141101,7504,345,904,1058,1250,15,763,11445
138072,20180522,7513,345,904,1058,1250,6,619,3714
138119,20180206,7516,345,904,1058,1250,38,671,25498
138213,20150312,7523,345,904,1058,1250,11,836,9196
138977,20150727,7658,345,904,1058,1250,4,651,2604
148645,20120508,10758,345,904,1058,1250,19,882,16758
149689,20150530,10876,345,904,1058,1250,43,789,33927
149751,20150813,10880,345,904,1058,1250,10,619,6190
149752,20131029,10882,345,904,1058,1250,5,958,4790
149754,20120511,10881,345,904,1058,1250,10,790,7900
